,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
10635,B000008449,성신여자중학교,중학교,1936-04-28,사립,본교,운영,서울특별시 성북구 돈암동 산11-269,서울특별시 성북구 북악산로 918,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2021-07-05,37.594623129,127.02312845,2021-09-15,7001220,한국교원대학교
10651,B000008316,영도중학교,중학교,1952-11-01,사립,본교,운영,서울특별시 양천구 목동 735,서울특별시 양천구 목동중앙남로 27,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.536315569,126.86577113,2021-09-15,7001220,한국교원대학교
10681,B000008168,영림중학교,중학교,1979-10-19,공립,본교,운영,서울특별시 구로구 구로동 105-2,서울특별시 구로구 가마산로27길 17,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.497219617,126.89068949,2021-09-15,7001220,한국교원대학교
10706,B000008246,장충중학교,중학교,1947-08-25,사립,본교,운영,서울특별시 중구 신당동 432-460,서울특별시 중구 동호로15길 93,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.5535149,127.00641495,2021-09-15,7001220,한국교원대학교
10707,B000008289,한산중학교,중학교,1990-04-26,공립,본교,운영,서울특별시 강동구 둔촌동 161-1,서울특별시 강동구 풍성로 251,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.528902735,127.1403034,2021-09-15,7001220,한국교원대학교
10711,B000002180,서울명일초등학교,초등학교,1980-10-06,공립,본교,운영,서울특별시 강동구 암사동 418-18,서울특별시 강동구 고덕로38길 8,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.5545536,127.14259115,2021-09-15,7001220,한국교원대학교
10741,B000008306,신화중학교,중학교,1970-05-06,공립,본교,운영,서울특별시 양천구 신월동 17-7,서울특별시 양천구 남부순환로29길 35,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.540823264,126.82989651,2021-09-15,7001220,한국교원대학교
10746,B000008294,동신중학교,중학교,1950-05-16,사립,본교,운영,서울특별시 강동구 천호동 447-9,서울특별시 강동구 진황도로 72,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.536769517,127.13436659,2021-09-15,7001220,한국교원대학교
10762,B000022815,환일고등학교,고등학교,1947-06-24,사립,본교,운영,서울특별시 마포구 아현동 393-1,서울특별시 중구 환일길 47,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.553606523,126.96280208,2021-09-15,7001220,한국교원대학교
10770,B000011334,서울금융고등학교,고등학교,1984-12-17,공립,본교,운영,서울특별시 양천구 신월동 43-8,서울특별시 양천구 가로공원로61길 19,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.537616499,126.82562087,2021-09-15,7001220,한국교원대학교
10781,B000008296,동북중학교,중학교,1953-06-04,사립,본교,운영,서울특별시 강동구 둔촌동 180-2,서울특별시 강동구 강동대로 305,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.520240614,127.13945065,2021-09-15,7001220,한국교원대학교
10782,B000011359,성덕고등학교,고등학교,1977-09-05,사립,본교,운영,서울특별시 강동구 천호동 23-3,서울특별시 강동구 구천면로 396,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.549963666,127.14190386,2021-09-15,7001220,한국교원대학교
10789,B000002032,서울가인초등학교,초등학교,2004-05-14,공립,본교,운영,서울특별시 도봉구 창동 224-20,서울특별시 도봉구 도봉로136다길 4,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.659467804,127.04295089,2021-09-15,7001220,한국교원대학교
10794,B000008151,중암중학교,중학교,1985-05-13,공립,본교,운영,서울특별시 마포구 중동 63,서울특별시 마포구 월드컵북로38길 25,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.572431769,126.90358509,2021-09-15,7001220,한국교원대학교
10809,B000002163,서울묘곡초등학교,초등학교,1985-10-23,공립,본교,운영,서울특별시 강동구 고덕동 498,서울특별시 강동구 동남로79길 46,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.558712785,127.15309341,2021-09-15,7001220,한국교원대학교
10810,B000002181,서울천일초등학교,초등학교,1985-10-17,공립,본교,운영,서울특별시 강동구 천호동 217-70,서울특별시 강동구 구천면로 266,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.54436122,127.13343672,2021-09-15,7001220,한국교원대학교
10814,B000011981,염광고등학교,고등학교,1983-03-02,사립,본교,운영,서울특별시 노원구 월계동 820,서울특별시 노원구 월계로45가길 9,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.630284451,127.04926455,2021-09-15,7001220,한국교원대학교
10829,B000024205,서울강솔초등학교,초등학교,2017-05-04,공립,본교,운영,서울특별시 강동구 강일동 694,서울특별시 강동구 고덕로97길 80,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.561869625,127.18026706,2021-09-15,7001220,한국교원대학교
10859,B000011361,상일미디어고등학교,고등학교,1984-10-06,사립,본교,운영,서울특별시 강동구 상일동 189,서울특별시 강동구 천호대로219길 61,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.548587478,127.17082354,2021-09-15,7001220,한국교원대학교
10896,B000011335,서울영상고등학교,고등학교,1961-12-08,사립,본교,운영,서울특별시 양천구 신정동 984,서울특별시 양천구 목동로11길 46,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.52330444,126.86029352,2021-09-15,7001220,한국교원대학교
10910,B000001873,서울상봉초등학교,초등학교,1983-10-25,공립,본교,운영,서울특별시 중랑구 상봉동 312-1,서울특별시 중랑구 동일로126가길 11,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.597978952,127.08317142,2021-09-15,7001220,한국교원대학교
10911,B000002069,서울원광초등학교,초등학교,1992-07-01,공립,본교,운영,서울특별시 노원구 중계동 359,서울특별시 노원구 덕릉로76길 18,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.654310922,127.07491425,2021-09-15,7001220,한국교원대학교
10912,B000002068,서울월계초등학교,초등학교,1993-05-06,공립,본교,운영,서울특별시 노원구 월계동 561,서울특별시 노원구 월계로45가길 10,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.62762424,127.05018763,2021-09-15,7001220,한국교원대학교
10913,B000013477,우신고등학교,고등학교,1974-05-23,사립,본교,운영,서울특별시 구로구 궁동 230,서울특별시 구로구 부일로 917,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.494902309,126.8263536,2021-09-15,7001220,한국교원대학교
10920,B000002306,서울강남초등학교,초등학교,1945-11-02,공립,본교,운영,서울특별시 동작구 상도1동 501-1,서울특별시 동작구 강남초등길 15,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2021-07-05,37.50619275,126.95335914,2021-09-15,7001220,한국교원대학교
10936,B000002021,서울누원초등학교,초등학교,1993-11-11,공립,본교,운영,서울특별시 도봉구 도봉동 22-19,서울특별시 도봉구 마들로 859-44,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.687232713,127.04926716,2021-09-15,7001220,한국교원대학교
10938,B000008258,오륜중학교,중학교,1989-04-18,공립,본교,운영,서울특별시 송파구 방이동 89-7,서울특별시 송파구 양재대로 1242,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.516323946,127.13892383,2021-09-15,7001220,한국교원대학교
10947,B000002261,서울반포초등학교,초등학교,1974-03-20,공립,본교,운영,서울특별시 서초구 반포동 937,서울특별시 서초구 신반포로 55-4,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.502484834,126.99174158,2021-09-15,7001220,한국교원대학교
10964,B000002129,서울가원초등학교,초등학교,1988-12-08,공립,본교,운영,서울특별시 송파구 문정동 150-10,서울특별시 송파구 중대로4길 8,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.489442148,127.11102739,2021-09-15,7001220,한국교원대학교
10966,B000008313,목동중학교,중학교,1981-05-20,공립,본교,운영,서울특별시 양천구 신정동 88-1,서울특별시 양천구 목동동로 172,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.520957198,126.8714631,2021-09-15,7001220,한국교원대학교
10973,B000022777,가재울고등학교,고등학교,2013-05-01,공립,본교,운영,서울특별시 서대문구 북가좌동 476,서울특별시 서대문구 수색로 100-35,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.574445874,126.90941478,2021-09-15,7001220,한국교원대학교
10980,B000011312,고명외식고등학교,고등학교,1956-02-21,사립,본교,운영,서울특별시 성북구 동선동4가 325-1,서울특별시 성북구 북악산로 870,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2021-07-05,37.597674682,127.01918693,2021-09-15,7001220,한국교원대학교
10991,B000001867,서울면동초등학교,초등학교,1978-09-01,공립,본교,운영,서울특별시 중랑구 면목동 551,서울특별시 중랑구 면목로57길 32,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.585351524,127.08659219,2021-09-15,7001220,한국교원대학교
11000,B000002256,서울원촌초등학교,초등학교,1979-09-18,공립,본교,운영,서울특별시 서초구 반포동 21,서울특별시 서초구 사평대로45길 26,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.506189479,127.01256563,2021-09-15,7001220,한국교원대학교
11007,B000008238,중앙중학교,중학교,1908-06-20,사립,본교,운영,서울특별시 종로구 계동 1-23,서울특별시 종로구 창덕궁길 164,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.583788223,126.98747262,2021-09-15,7001220,한국교원대학교
11011,B000008237,상명대학교사범대학부속여자중학교,중학교,1966-11-17,사립,본교,운영,서울특별시 종로구 홍지동 7-1,서울특별시 종로구 홍지문2길 20,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.604108906,126.9551595,2021-09-15,7001220,한국교원대학교
11020,B000013479,대영고등학교,고등학교,1987-12-15,공립,본교,운영,서울특별시 영등포구 신길동 336-2,서울특별시 영등포구 도림로86길 16,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.503661091,126.90586572,2021-09-15,7001220,한국교원대학교
11024,B000002213,서울양동초등학교,초등학교,1972-08-11,공립,본교,운영,서울특별시 양천구 신정동 941,서울특별시 양천구 오목로23길 24,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.525848264,126.85124019,2021-09-15,7001220,한국교원대학교
11032,B000002295,서울신구초등학교,초등학교,1981-11-03,공립,본교,운영,서울특별시 강남구 신사동 550-11,서울특별시 강남구 압구정로18길 28,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.523360574,127.02399243,2021-09-15,7001220,한국교원대학교
11036,B000001877,서울봉화초등학교,초등학교,1996-09-19,공립,본교,운영,서울특별시 중랑구 신내동 655,서울특별시 중랑구 신내로15길 110,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.613576231,127.09240849,2021-09-15,7001220,한국교원대학교
11041,B000011355,단국대학교부속소프트웨어고등학교,고등학교,1950-11-03,사립,본교,운영,서울특별시 강남구 대치동 1013-3,서울특별시 강남구 도곡로64길 21,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.49562483,127.05776823,2021-09-15,7001220,한국교원대학교
