tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floor_estate,floor_buliding,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,rest_N,day_pop,night_pop,score,2nPrc,평당가격,가성비,가성비_Rank,Score_Rank,Total_Rank
월세,130,"2,000",23,1,4,37.563381,126.926123,1095,25,83,130,6,0,691.2873161289131,0,114,508151.67,471457.29,16037284.189732855,51200000.0,2226086.9565217397,0.0004918945312499,1510,805,946.0
월세,300,"3,000",222,B1,6,37.5561,126.89963,1740,33,82,24,1,0,887.0942003788375,2,12,508151.67,471457.29,13420477.675490739,102000000.0,459459.45945945947,0.0037870588235294,335,1099,946.2
월세,300,"3,000",45,1,1,37.576797,126.8966,316,27,2,4,9,2,386.7102396778208,2,4,508151.67,471457.29,16473796.661928993,102000000.0,2266666.6666666665,0.0001394117647058,1717,754,946.6000000000001
월세,300,"3,000",44,1,5,37.549682,126.921136,934,26,235,50,6,1,265.85002978318,2,67,508151.67,471457.29,16188909.14802432,102000000.0,2318181.8181818184,0.0004029019607843,1590,786,946.8000000000001
월세,140,"2,000",86,B1,6,37.556777,126.913875,806,42,84,20,4,1,345.45015554101855,10,19,508151.67,471457.29,14656408.631610375,53600000.0,623255.8139534884,0.0012932089552238,863,969,947.8000000000001
월세,260,"3,000",50,B1,3,37.56207,126.925007,1059,22,78,107,7,0,543.4105121704044,0,104,508151.67,471457.29,15861214.453703195,92400000.0,1848000.0,0.0005730519480519,1441,825,948.2
월세,140,"2,000",97,B1,4,37.556698,126.913715,806,41,84,21,4,1,329.8054607803111,10,19,508151.67,471457.29,14470619.494897718,53600000.0,552577.3195876288,0.001458619402985,787,989,948.6
월세,270,"5,000",59,1,7,37.556169,126.915113,806,44,103,18,7,1,446.2082802804788,8,20,508151.67,471457.29,16154729.900566215,114800000.0,1945762.7118644067,0.0004142334494773,1579,792,949.4000000000001
월세,220,"3,000",61,2,3,37.561545,126.926354,1059,19,78,101,5,1,491.5720758606225,0,101,508151.67,471457.29,15375901.489243235,82800000.0,1357377.049180328,0.0007801811594202,1212,884,949.6
월세,300,"5,000",31,1,5,37.561299,126.924723,7147,22,81,110,8,1,460.34666662530447,0,106,508151.67,471457.29,14199424.997976089,122000000.0,3935483.870967742,0.0018160409836065,676,1018,949.6000000000001
월세,300,"3,000",76,2,3,37.556063,126.930189,2619,28,120,27,4,1,442.0272385159088,2,45,508151.67,471457.29,14135047.51783796,102000000.0,1342105.2631578948,0.0019514117647058,646,1026,950.0000000000001
월세,300,"3,000",138,3,4,37.553649,126.920457,2305,39,119,46,5,0,586.1859594458354,2,46,508151.67,471457.29,13543762.459485952,102000000.0,739130.4347826086,0.0031185294117647,428,1081,950.4000000000001
월세,180,"2,500",42,B1,4,37.562836,126.925819,1382,23,78,126,7,0,628.7714595523344,0,111,508151.67,471457.29,15255641.687810754,68200000.0,1623809.5238095238,0.0008510850439882,1150,901,950.8000000000001
월세,280,"5,000",82,2,4,37.562922,126.92574,1382,22,78,128,7,0,637.9331470303125,0,113,508151.67,471457.29,15098716.163054125,117200000.0,1429268.2926829269,0.000966928327645,1058,925,951.6
월세,230,"3,000",47,1,2,37.56285,126.926052,1382,24,78,127,7,0,631.9158225163637,0,113,508151.67,471457.29,15389345.853325658,85200000.0,1812765.9574468085,0.0007623708920187,1231,882,951.8000000000001
월세,500,"6,000",68,3,5,37.560606,126.925817,6355,21,117,95,7,1,381.5604604918695,0,97,508151.67,471457.29,13898546.54233882,180000000.0,2647058.823529412,0.0024007777777777,534,1057,952.4000000000001
월세,370,"2,700",79,1,1,37.545197,126.953315,2489,34,0,9,8,1,200.6556522523489,6,9,508151.67,471457.29,14253803.280358009,115800000.0,1465822.7848101263,0.0016980224525043,717,1013,953.8000000000001
월세,250,"3,000",55,1,4,37.562922,126.925313,958,20,78,121,7,0,637.1760028559928,0,110,508151.67,471457.29,15786971.425657012,90000000.0,1636363.6363636365,0.0005854444444444,1425,838,955.4000000000001
월세,600,1억,222,2,7,37.561283,126.926532,1059,22,78,96,6,1,466.07587294423706,0,97,508151.67,471457.29,15063775.26037788,244000000.0,1099099.0990990992,0.0009635163934426,1063,929,955.8000000000001
월세,250,"3,000",48,1,2,37.56297,126.926575,1189,24,79,126,7,0,651.0483671868433,0,112,508151.67,471457.29,15637230.209463114,90000000.0,1875000.0,0.0006341333333333,1376,852,956.8
월세,100,"1,000",34,5,5,37.547326,126.954665,2280,28,0,5,7,1,456.83876704903207,6,10,508151.67,471457.29,13868652.543137725,34000000.0,1000000.0,0.00228,562,1058,958.8000000000001
월세,350,"4,000",140,1,3,37.561572,126.926854,1059,20,78,94,5,0,504.0446786553425,0,94,508151.67,471457.29,14648809.947521012,124000000.0,885714.2857142857,0.0011956451612903,913,971,959.4000000000001
월세,300,"3,000",57,1,3,37.561824,126.926045,1059,19,78,107,7,0,518.3704947138086,0,103,508151.67,471457.29,15702529.657782458,102000000.0,1789473.6842105263,0.000591794117647,1411,848,960.6000000000001
월세,300,"3,000",79,B1,3,37.557771,126.921179,1588,36,62,44,7,1,375.9559194313374,2,41,508151.67,471457.29,14531085.168093488,102000000.0,1291139.240506329,0.0012299215686274,890,980,962.0
월세,70,"1,000",29,2,18,37.546233,126.952174,2836,32,0,9,8,1,251.5851873304315,10,9,508151.67,471457.29,13466236.480039094,26800000.0,924137.9310344828,0.0030688059701492,435,1094,962.2
월세,80,"1,500",33,1,4,37.55913,126.912639,1509,33,83,11,3,1,407.3924417633981,8,12,508151.67,471457.29,14302193.837881682,34200000.0,1036363.6363636364,0.0014560526315789,789,1009,965.0
월세,300,"3,000",68,3,3,37.562763,126.925724,1382,21,78,125,8,0,620.205164796279,0,111,508151.67,471457.29,15016325.260039685,102000000.0,1500000.0,0.0009213333333333,1093,933,965.0000000000001
월세,220,"3,000",103,2,3,37.558674,126.907442,1158,28,36,40,3,1,367.7416272413998,6,32,508151.67,471457.29,14319709.317924367,82800000.0,803883.495145631,0.0014405072463768,799,1007,965.4000000000001
월세,200,"2,000",83,2,3,37.549454,126.910743,3589,22,12,15,4,1,264.1248321086792,2,34,508151.67,471457.29,13072684.406798404,68000000.0,819277.108433735,0.0043806911764705,274,1142,968.4
월세,400,"5,000",80,1,4,37.562554,126.925288,1059,20,78,117,8,0,596.2843723277097,0,113,508151.67,471457.29,15636077.718588682,146000000.0,1825000.0,0.0005802739726027,1434,853,969.2
월세,160,"3,000",59,1,2,37.539859,126.948626,4364,37,15,2,5,1,239.63481076117216,6,12,508151.67,471457.29,13204567.14113158,68400000.0,1159322.0338983051,0.0037642690058479,338,1127,969.2
월세,250,"6,000",39,1,1,37.539969,126.948688,4364,39,15,3,5,1,246.9340569478865,6,13,508151.67,471457.29,14279554.742664734,120000000.0,3076923.076923077,0.0014183,807,1010,969.4
월세,"1,000",2억,145,1,2,37.549633,126.931798,703,51,2,1,9,2,242.68135001372733,8,0,508151.67,471457.29,16164321.112952834,440000000.0,3034482.7586206896,0.0002316704545454,1684,791,969.6000000000001
월세,130,"5,000",31,1,5,37.577143,126.896348,316,28,2,4,9,2,412.273199681505,2,4,508151.67,471457.29,16225219.06650596,81200000.0,2619354.8387096776,0.0001206403940886,1723,782,970.2
월세,250,"3,000",64,1,4,37.563516,126.92487,662,21,78,122,6,0,704.6387777499062,0,112,508151.67,471457.29,15841705.662133956,90000000.0,1406250.0,0.0004707555555555,1539,830,971.8
월세,300,"4,000",53,1,3,37.562246,126.925213,1059,20,78,112,7,0,562.17501040902,0,109,508151.67,471457.29,15786844.310658611,112000000.0,2113207.547169811,0.0005011339285714,1504,839,972.0
월세,160,"3,000",52,4,4,37.555172,126.929002,3089,32,113,22,5,1,390.3021725057018,2,23,508151.67,471457.29,13557055.304393897,68400000.0,1315384.6153846155,0.0023483625730994,548,1078,972.0000000000001
월세,400,"5,000",119,1,3,37.556737,126.929225,2619,24,108,35,5,1,342.6035277324005,4,30,508151.67,471457.29,13770600.398466295,146000000.0,1226890.756302521,0.0021346643835616,607,1064,972.6
월세,160,"3,000",42,1,3,37.555087,126.929209,2155,38,120,23,5,1,410.6736760227657,2,23,508151.67,471457.29,14320896.864731373,68400000.0,1628571.4285714286,0.001323245614035,847,1006,974.2
월세,450,"5,000",92,5,5,37.555345,126.927847,1471,37,108,28,5,1,299.05433304843604,2,21,508151.67,471457.29,15028581.55474403,158000000.0,1717391.3043478262,0.0008565316455696,1144,932,974.4000000000001
월세,255,"2,000",72,1,5,37.561488,126.926754,1059,20,78,96,6,1,492.786785767504,0,94,508151.67,471457.29,14898942.613692734,81200000.0,1127777.7777777778,0.0009390147783251,1083,948,975.0000000000001
월세,240,"2,000",200,B1,4,37.547134,126.914225,3589,25,77,20,5,1,262.49370771563895,2,44,508151.67,471457.29,12612522.603013827,77600000.0,388000.0,0.00925,53,1206,975.4000000000001
월세,400,"5,000",64,2,3,37.562159,126.926715,1059,21,78,113,8,0,564.6845683292897,0,105,508151.67,471457.29,15794385.051661387,146000000.0,2281250.0,0.0004642191780821,1546,834,976.4000000000001
월세,140,"2,000",47,2,3,37.577737,126.895435,316,24,6,4,10,1,345.6089091031479,2,3,508151.67,471457.29,16024246.743056044,53600000.0,1140425.5319148935,0.0002770895522388,1658,806,976.4000000000001
월세,150,"2,000",33,1,1,37.578119,126.89629,316,23,5,4,9,2,308.63985996779445,2,4,508151.67,471457.29,16110437.976641867,56000000.0,1696969.696969697,0.0001862142857142,1701,796,977.0000000000001
월세,700,1억,104,1,5,37.546523,126.932541,1897,41,0,1,8,1,114.44265783801372,6,0,508151.67,471457.29,15212146.312110957,268000000.0,2576923.076923077,0.0007361492537313,1261,906,977.0000000000001
월세,80,"1,000",19,3,5,37.556863,126.928599,2619,26,108,37,5,1,286.01458247380816,4,30,508151.67,471457.29,13975960.988090336,29200000.0,1536842.105263158,0.0017041438356164,714,1043,977.2
월세,260,"7,000",41,1,2,37.548165,126.930982,1983,51,0,2,7,1,118.99378569317386,8,0,508151.67,471457.29,15453713.205608461,132400000.0,3229268.292682926,0.0006140709969788,1395,875,979.0
월세,95,"1,500",38,1,5,37.559067,126.912383,1158,31,84,12,3,1,389.236597385984,8,14,508151.67,471457.29,14402937.77728292,37800000.0,994736.8421052631,0.0011641269841269,929,995,981.8
월세,160,"3,000",95,2,5,37.550197,126.910543,3589,23,9,17,4,1,293.33641409143115,2,35,508151.67,471457.29,12860883.046661742,68400000.0,720000.0,0.0049847222222222,218,1175,983.6
월세,205,"2,900",104,B1,15,37.544002,126.947531,4339,35,2,12,8,1,358.0423525571707,10,17,508151.67,471457.29,12737364.32895796,78200000.0,751923.0769230769,0.0057705370843989,171,1187,983.8000000000001
월세,70,"2,000",40,2,2,37.547041,126.928335,1205,41,0,7,6,2,325.7782503448361,2,2,508151.67,471457.29,14232789.536325565,36800000.0,920000.0,0.0013097826086956,855,1016,983.8000000000001
월세,300,"5,000",66,1,2,37.576192,126.895364,5185,26,1,2,10,1,497.8378085426816,2,2,508151.67,471457.29,13301949.28211149,122000000.0,1848484.8484848484,0.002805,469,1114,985.0
월세,210,"4,000",66,2,3,37.550351,126.954881,2313,16,0,4,7,1,413.39049418610864,2,8,508151.67,471457.29,13951694.112624882,90400000.0,1369696.9696969695,0.0016886946902654,720,1052,985.6
월세,265,"5,000",180,2,4,37.558366,126.917692,850,38,87,21,4,0,690.2323644925066,6,15,508151.67,471457.29,14183378.69472288,113600000.0,631111.1111111111,0.0013468309859154,837,1024,986.6
월세,210,"3,000",101,2,2,37.548103,126.955191,3140,24,0,4,6,0,554.0794176563562,4,9,508151.67,471457.29,12988204.982536824,80400000.0,796039.603960396,0.003944527363184,318,1154,986.8000000000001
월세,160,"2,000",23,4,4,37.562873,126.92542,958,19,78,124,7,0,631.7086046699934,0,110,508151.67,471457.29,15828029.053793589,58400000.0,2539130.434782609,0.0003772945205479,1608,832,987.2
월세,100,"1,200",40,1,4,37.547058,126.940158,1941,34,0,6,6,1,186.19791576818608,8,4,508151.67,471457.29,13491809.969607523,36000000.0,900000.0,0.0021566666666666,598,1088,990.0000000000001
월세,130,"1,000",33,1,2,37.555937,126.930629,2265,33,111,31,5,1,483.2016651970287,2,54,508151.67,471457.29,13697664.034867512,41200000.0,1248484.8484848484,0.0018141990291262,677,1069,990.6
월세,150,"3,000",41,1,1,37.545853,126.922408,1030,23,175,29,5,1,210.8222581475981,0,30,508151.67,471457.29,15299482.586854633,66000000.0,1609756.0975609757,0.0006398484848484,1366,897,990.8
월세,174,"2,320",115,B1,6,37.54682,126.944957,4809,27,1,11,3,1,275.6957988038846,16,11,508151.67,471457.29,12488529.926139308,64960000.0,564869.5652173914,0.0085134698275862,73,1221,991.4000000000001
월세,150,"2,000",66,2,4,37.554529,126.946656,2027,18,2,22,6,1,251.54325040775143,8,21,508151.67,471457.29,13384037.995891135,56000000.0,848484.8484848485,0.0023889642857142,538,1105,991.6
월세,200,"2,000",128,1,4,37.552022,126.905868,1024,16,57,40,3,0,583.9973512728952,2,28,508151.67,471457.29,13577512.319355076,68000000.0,531250.0,0.0019275294117647,652,1077,992.0
월세,150,"2,000",73,2,4,37.549207,126.910611,3589,22,12,14,4,1,277.22565332646207,2,33,508151.67,471457.29,12831816.012867307,56000000.0,767123.2876712328,0.0046785178571428,248,1178,992.0000000000001
월세,630,1억,364,B1,5,37.547032,126.954221,2489,31,0,6,7,1,407.4832118944788,6,10,508151.67,471457.29,13004195.695093267,251200000.0,690109.8901098901,0.0036066719745222,353,1153,993.0000000000001
월세,360,"4,000",78,1,2,37.545761,126.922619,1030,22,174,27,5,1,218.3547569000493,2,27,508151.67,471457.29,15275951.046608116,126400000.0,1620512.8205128205,0.0006356012658227,1375,898,993.4000000000001
월세,320,"5,000",68,3,24,37.580069,126.889006,5108,37,7,0,13,0,588.3572165785339,2,2,508151.67,471457.29,13249562.998411017,126800000.0,1864705.8823529407,0.0027393059936908,480,1123,994.4000000000001
월세,170,"3,000",33,B1,2,37.561925,126.925291,1439,20,78,107,7,0,526.3461034538655,0,104,508151.67,471457.29,15188782.592636945,70800000.0,2145454.5454545454,0.000670720338983,1333,910,994.6
월세,"1,500",2억,461,1,5,37.558271,126.910794,1284,25,105,14,3,1,250.75238448809648,8,20,508151.67,471457.29,14390998.495592056,560000000.0,1214750.542299349,0.0010570071428571,991,998,996.6000000000001
월세,230,"3,000",56,2,4,37.561559,126.925483,1439,20,78,108,7,1,485.67214490102384,0,105,508151.67,471457.29,14541186.484108476,85200000.0,1521428.5714285714,0.0009458215962441,1073,979,997.8000000000001
월세,280,"4,000",49,B1,4,37.562458,126.925371,1059,20,78,117,8,0,585.553955963745,0,114,508151.67,471457.29,15571648.398321413,107200000.0,2187755.102040816,0.0004840578358208,1523,867,998.2
월세,130,"2,000",26,B1,2,37.563097,126.925815,1382,22,78,129,7,0,657.7204224947291,0,113,508151.67,471457.29,15099462.24277683,51200000.0,1969230.7692307688,0.000701796875,1299,923,998.2
월세,160,"2,500",23,B1,2,37.562117,126.926043,1059,23,78,113,8,0,550.7358754212312,0,110,508151.67,471457.29,15711635.216711769,63400000.0,2756521.7391304346,0.0003841798107255,1604,847,998.4000000000001
월세,240,"4,000",97,2,5,37.540796,126.944714,1756,28,57,1,4,1,173.19407141156975,2,13,508151.67,471457.29,13646628.61031046,97600000.0,1006185.5670103092,0.0017452049180327,700,1074,999.2
월세,270,"7,000",37,B1,1,37.574308,126.896157,7704,18,1,2,8,1,498.5432766613794,2,1,508151.67,471457.29,13433704.717605792,134800000.0,3643243.243243243,0.0021145994065281,614,1096,999.6000000000001
월세,80,"1,000",26,1,4,37.554694,126.932596,834,45,87,41,8,2,381.936097173152,2,60,508151.67,471457.29,14998070.482933132,29200000.0,1123076.923076923,0.000742602739726,1255,937,1000.6
월세,34,500,5,1,4,37.576343,126.895401,5185,26,1,2,10,1,493.1626950297072,2,3,508151.67,471457.29,13475134.442493847,13160000.0,2632000.0,0.0019699848024316,642,1091,1001.2
월세,170,"2,000",49,1,6,37.55734,126.914115,1284,38,84,16,4,1,384.0176519220353,8,13,508151.67,471457.29,14386419.862857532,60800000.0,1240816.3265306123,0.0010348026315789,1008,1000,1001.6
월세,500,"5,000",229,1,2,37.555092,126.918399,1391,42,104,32,5,0,658.2758908478182,0,34,508151.67,471457.29,13492033.957867643,170000000.0,742358.07860262,0.0018737588235294,661,1087,1001.8000000000001
월세,250,"4,000",93,1,4,37.577919,126.893787,316,24,8,2,10,1,362.5966614081959,2,3,508151.67,471457.29,15755172.012192575,100000000.0,1075268.817204301,0.00029388,1646,842,1002.8000000000001
월세,200,"2,500",165,B1,4,37.545067,126.931772,1897,29,0,0,6,1,266.35861538063614,2,0,508151.67,471457.29,12783964.553373573,73000000.0,442424.2424242424,0.0042877397260273,285,1183,1003.4000000000001
월세,250,"3,000",33,3,4,37.560222,126.925571,6355,20,129,94,8,1,337.33710121127723,0,98,508151.67,471457.29,13292724.782186748,90000000.0,2727272.727272727,0.0023301666666666,550,1117,1003.6
월세,350,"5,000",115,1,4,37.576669,126.894482,5185,26,1,2,9,1,474.5634488535562,2,2,508151.67,471457.29,12729991.527435008,134000000.0,1165217.391304348,0.0044498134328358,267,1188,1003.8000000000001
월세,600,1억,228,1,5,37.555685,126.915486,806,46,105,19,7,1,481.1661804605728,8,21,508151.67,471457.29,14929034.261705786,244000000.0,1070175.4385964912,0.0007531475409836,1244,944,1004.0
월세,165,"2,000",33,B1,2,37.555121,126.92765,1471,38,108,28,5,1,305.0191333578936,2,21,508151.67,471457.29,14717074.832213005,59600000.0,1806060.606060606,0.0008144798657718,1179,961,1004.6000000000001
월세,210,"3,000",34,1,3,37.561856,126.926786,1382,19,78,106,7,0,533.1961746715092,0,101,508151.67,471457.29,15263494.309850136,80400000.0,2364705.882352941,0.0005844278606965,1428,899,1004.8000000000001
월세,330,"5,000",85,1,5,37.560303,126.925165,1258,21,120,98,6,1,346.4514754304726,0,101,508151.67,471457.29,14677812.019181037,129200000.0,1520000.0,0.0008276315789473,1166,966,1006.0000000000001
월세,150,"2,000",30,B1,3,37.555084,126.927873,1471,38,108,26,5,1,321.2452353494044,2,21,508151.67,471457.29,14804389.683755973,56000000.0,1866666.6666666667,0.0007880357142857,1205,957,1006.6
월세,730,"8,000",224,1,4,37.557608,126.92091,1588,36,56,42,7,1,396.82006911583807,2,39,508151.67,471457.29,13927919.449165659,255200000.0,1139285.7142857143,0.001393855799373,822,1054,1007.6
월세,240,"3,000",87,2,4,37.561538,126.924691,1439,21,78,111,8,1,487.0662000830198,0,106,508151.67,471457.29,13815389.730485182,87600000.0,1006896.551724138,0.0014291438356164,803,1060,1008.6
월세,450,"9,000",263,3,3,37.558244,126.907008,1158,28,33,44,4,1,359.37925783758453,4,34,508151.67,471457.29,13680948.272907792,198000000.0,752851.7110266159,0.0015381515151515,755,1072,1008.6
월세,300,"4,000",192,5,5,37.555339,126.919927,2305,46,97,36,7,0,523.0647111781578,2,37,508151.67,471457.29,12788614.650220891,112000000.0,583333.3333333334,0.0039514285714285,316,1182,1008.8000000000001
월세,120,"2,000",18,1,4,37.564134,126.926598,1240,25,96,131,6,0,779.3344239922892,2,117,508151.67,471457.29,15455860.422011266,48800000.0,2711111.111111111,0.0004573770491803,1550,874,1009.2
월세,200,"3,000",83,2,2,37.550341,126.93199,703,53,2,2,8,2,320.79791549716776,6,0,508151.67,471457.29,14864267.796894895,78000000.0,939759.0361445784,0.0007480641025641,1247,950,1009.4
월세,270,"3,000",101,1,5,37.55625,126.915662,1112,48,105,18,7,1,494.8289035125824,6,18,508151.67,471457.29,14057630.591346305,94800000.0,938613.8613861386,0.0011847257383966,919,1032,1009.4000000000001
월세,160,"1,000",60,2,2,37.549451,126.912295,3589,24,21,20,5,1,127.3079033451908,4,45,508151.67,471457.29,12684707.708051413,48400000.0,806666.6666666666,0.004449173553719,268,1195,1009.6
