name,latitude,longitude,address,review,savecount,visitorreviewscore,flow_pop
야미 브레드,37.5116245,126.9003197,서울 영등포구 도영로 80 대우미래사랑 101동 106호,131,500,4.64,4767
마실,37.5300581,126.8945462,서울 영등포구 선유동2로 9 K타워,546,800,4.48,1570
리틀꼬르소,37.5211664,126.9025444,서울 영등포구 영등포로33길 7-1 1층,98,"2,000",4.63,4594
매머드커피 여의도S점,37.5229862,126.92431,서울 영등포구 국제금융로2길 37 에스트레뉴 107호,261,~100,4.58,11693
브루다 한국노총,37.5220143,126.9270961,서울 영등포구 국제금융로6길 26 1층 브루다 한국노총,945,100,4.49,5240
스타벅스 서울양평역점,37.523128,126.885809,서울 영등포구 선유서로24길 6,866,100,4.55,2622
63베이커리,37.5198158,126.9403139,서울 영등포구 63로 50 한화생명빌딩 GF층,719,300,4.4,205
비엔또,37.5361785,126.9016522,서울 영등포구 당산로49길 14 3층,29,500,,157
뇸뇸베이커리,37.5286818,126.8997824,서울 영등포구 당산로38길 13 1층,67,800,4.62,3195
카페 쿠수키,37.5228934,126.9003959,서울 영등포구 영신로45길 12 1층,14,100,,2728
아티제 여의도롯데캐슬점,37.5204066,126.9260579,서울 영등포구 의사당대로 127 롯데캐슬엠파이어,860,400,4.41,24507
79파운야드 영등포포레나점,37.523269,126.9058246,서울 영등포구 국회대로50길 20 상가동 1층 121호 122호,138,400,4.25,1692
유어홈 커피로스터스,37.512822,126.8936936,서울 영등포구 도림로133길 20 1층,386,"1,000",4.77,10728
콜렉티보 케이크샵,37.5172058,126.903714,서울 영등포구 영중로 15 지하1층 콜렉티보 케이크샵,75,100,,1040
포엣룸,37.5148956,126.8926397,서울 영등포구 도림로141가길 4 1층 포엣룸,67,"2,000",,10728
소보로인,37.5291845,126.9004544,서울 영등포구 당산로40길 16 1층,326,"1,000",4.39,3195
마우나커피,37.505796,126.9214464,서울 영등포구 여의대방로43길 11-5 1층,36,400,,3515
스타벅스 문래역점,37.517446,126.895258,서울 영등포구 당산로 34,"5,664",400,4.41,1467
올로르,37.5363606,126.8996069,서울 영등포구 양평로14길 11,114,500,4.29,157
스윗차징,37.5292472,126.9219084,서울 영등포구 은행로 29 정우빌딩 1층 21호,316,"1,000",4.69,4801
시나본 KBS여의도점,37.5251364,126.9187516,서울 영등포구 의사당대로 38 101-113호,94,200,4.5,7068
고디바 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 6층 고디바 더현대서울점,151,100,4.2,5271
선유기지,37.5365194,126.8976995,서울 영등포구 선유로51길 1,332,"5,000",4.66,157
오브카페,37.540394,126.8956773,서울 영등포구 양평로22길 31 1층 오브카페,149,200,4.36,134
이로울리,37.524324,126.8939311,서울 영등포구 양산로 96 A43호 베이커리카페 이로울리,226,900,4.38,1909
데세르마리,37.5255107,126.8968872,서울 영등포구 당산로 122 우미빌딩 118호,40,100,4.56,7561
스타벅스 당산대로점,37.5331505,126.9038754,서울 영등포구 양평로 22,"2,479",200,4.51,4185
폴바셋 영등포 타임스퀘어점,37.5174847,126.9025395,서울 영등포구 영중로 15 타임스퀘어 2층 교보문고,"7,392",300,4.55,1040
브링미커피,37.5251392,126.8914095,서울 영등포구 선유로 130 1층 106호,463,900,4.62,2970
샤이바나 여의도점,37.5238818,126.924138,서울 영등포구 국제금융로2길 32 파이낸스타워 3층,163,900,4.42,7068
엔제리너스 영등포점,37.51692,126.9066519,서울 영등포구 영중로 6 영등포키스톤타워,"2,887",200,4.4,1040
페어몬트 앰배서더 서울 더 아트리움 라운지,37.5251297,126.9291115,서울 영등포구 여의대로 108 페어몬트 앰배서더 서울 1층,212,700,4.43,5271
디저트카페 뮈렌,37.5143188,126.9075639,서울 영등포구 영신로 37-3 2층,78,200,4.9,1040
메이커스유니온스퀘어,37.5155967,126.8944434,서울 영등포구 당산로 10 태광빌딩 403호 메이커스유니온스퀘어,243,"1,000",4.61,10728
빌리엔젤 당산역점,37.5337989,126.9012231,서울 영등포구 당산로 223,"1,354",600,4.35,301
오트와,37.5321601,126.8970625,서울 영등포구 당산로41나길 14 1층,164,"1,000",4.72,9805
파리바게뜨 양평비즈타워점,37.5231808,126.8854051,서울 영등포구 영등포로 33 1층,"1,878",~100,4.43,1255
콘래드서울 플레임즈 로비라운지,37.5255266,126.9266841,서울 영등포구 국제금융로 10 콘래드서울 1층,365,700,4.49,5271
브리오슈도레 여의도역점,37.5211673,126.9239491,서울 영등포구 의사당대로 108 아일렉스상가 1층,810,"1,000",4.31,6674
선유서가,37.5426356,126.8908819,서울 영등포구 양평로30가길 22 1층 선유서가,56,"3,000",4.71,247
미쁘게,37.5143046,126.9130148,서울 영등포구 신길로60다길 2 미쁘게,36,~100,,3348
아홉,37.526872,126.8985594,서울 영등포구 국회대로 580-7 1층,120,800,4.96,2728
언니가숨겨놓은과자상자 현대백화점 더현대 서울점,37.5266691,126.9271941,서울 영등포구 여의대로 108 더현대 서울,100,~100,,5271
백스트로크,37.5068028,126.9059071,서울 영등포구 가마산로61나길 11 1층 백스트로크,61,"2,000",4.69,1496
커피기업 동여의도점,37.522012,126.9267884,서울 영등포구 국제금융로6길 26 1층,884,400,4.44,5240
크로닉,37.5289408,126.8968701,서울 영등포구 당산로35길 7 1층 크로닉카페,356,"4,000",4.65,2257
랑데자뷰 타임스퀘어점,37.5172332,126.903716,서울 영등포구 영중로 15 지하1층 랑데자뷰,107,400,4.3,1040
투썸플레이스 문래하이테크시티점,37.515119,126.9000635,서울 영등포구 경인로 775 2동104호,685,100,4.36,22863
책과삶,37.5252265,126.8948307,서울 영등포구 당산로27길 16 한우리빌딩1층 책과삶카페,497,"1,000",4.4,2604
선유빵집,37.5294146,126.8928387,서울 영등포구 선유로 176,195,500,4.75,2208
카페길,37.5150458,126.9195314,서울 영등포구 영등포로67가길 9 1층,810,700,4.66,2216
봉황당,37.5210051,126.9238388,서울 영등포구 의사당대로 108 지하1층,103,500,4.86,6674
메리어트 파크카페,37.521089,126.9186416,서울 영등포구 여의대로 8 2층,130,800,4.23,926
프렌치도그 본점,37.5081088,126.896471,서울 영등포구 도신로15길 35 102호,17,~100,,2128
할리스 선유도역점TS카페,37.5366249,126.896754,"서울 영등포구 양평로 96 양평동4가 TS빌딩1,2층","1,421",200,4.53,157
삼송빵집 영등포역사점,37.515668,126.907666,"서울 영등포구 경인로 846 맞이방 3층, 지하층",30,~100,,1040
스미스바니,37.5200296,126.9320195,서울 영등포구 국제금융로 86 롯데캐슬 아이비 지하1층 스미스바니 카페,374,400,4.3,4113
보헤미안박이추커피 KBS점,37.524836,126.9164112,서울 영등포구 여의공원로 13 신관 2층,449,300,4.22,926
아티제 여의도KBS별관점,37.5200541,126.9305973,서울 영등포구 의사당대로1길 34 인영빌딩 1층,641,100,4.35,2415
블랙팩토리,37.5288257,126.908071,서울 영등포구 버드나루로 120,107,300,4.55,700
페이브베이커리 영등포아델포레점,37.4955699,126.9075461,서울 영등포구 신길로 29 1층,241,100,,2568
조앤더주스 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 더현대서울 B1,290,100,4.58,5271
필프리,37.5254785,126.8937625,서울 영등포구 양산로17길 12 1층,49,100,,2604
와플대학 영등포캠퍼스,37.5185698,126.9053163,서울 영등포구 영중로 25-1,"1,497",200,4.39,1040
맘스케익 영등포점,37.5026752,126.9210916,서울 영등포구 여의대방로 175 1층 (신길동),204,200,4.52,2649
엣더모먼트,37.5003422,126.9184684,서울 영등포구 신풍로23길 3 1층,44,~100,,1206
롤링핀 여의도KBS별관점,37.5193752,126.9285072,서울 영등포구 국제금융로8길 27-8 농협캐피탈빌딩 1층 롤링핀,511,600,4.44,5269
유스커피,37.5256278,126.8976178,서울 영등포구 당산로30길 7,223,"1,000",4.58,2257
아파트먼트,37.5128428,126.8929881,서울 영등포구 경인로77길 12 2층,203,"7,000",4.26,10728
스타벅스 여의도공원R점,37.529231,126.924872,서울 영등포구 여의공원로 101,"1,955",500,4.45,5419
고메브레드,37.5259666,126.9308675,서울 영등포구 여의나루로 113,425,"1,000",4.3,2165
크리스피크림도넛 영등포점,37.5154583,126.907358,서울 영등포구 경인로 846 영등포역사 3층,"3,906",200,4.41,1040
카페 린네스가든,37.5243373,126.9271319,서울 영등포구 여의나루로 77-1,246,500,4.39,5271
커피산책,37.5282614,126.9032455,서울 영등포구 영신로 237 당산 롯데캐슬 프레스티지,154,100,4.41,6796
루시카토 신세계백화점 타임스퀘어점,37.5171465,126.9056865,서울 영등포구 영중로 9 신세계백화점 타임스퀘어점 A관 B1층,199,~100,4.39,1040
곤트란쉐리에 여의도점,37.5198685,126.9281453,서울 영등포구 국제금융로8길 31 K- Tower 1층,375,"1,000",4.3,5269
루타99,37.5246949,126.8858578,서울 영등포구 선유서로 99,504,"2,000",4.49,1719
카페 모퉁이,37.5236387,126.9072057,서울 영등포구 국회대로54길 10 아크로타워 스퀘어 상업시설 8동 5호,92,~100,4.58,1738
브래드밀레,37.4859395,126.9034605,서울 영등포구 시흥대로 595 대림뉴스테이 108호,"1,395",800,4.4,7528
카페도림동,37.5098407,126.8980703,서울 영등포구 도영로 48 1층 카페도림동,102,200,4.59,2327
amam.mullae,37.5163632,126.9001819,서울 영등포구 문래로28길 25 세미콜론 N타워 1층,302,600,,22863
커피팩토리쏘 무역점,37.5110907,126.9220722,서울 영등포구 여의대방로51길 22 남경빌딩,248,200,4.38,1730
아티제 여의도역점,37.5218052,126.9256512,서울 영등포구 여의나루로 50 한국교직원공제회 지하1층,389,100,4.23,5240
무자스콘,37.5265706,126.8861709,서울 영등포구 선유서로31길 2 1층 무자스콘,44,300,4.7,4478
노벨로,37.5155039,126.8929397,서울 영등포구 도림로 456 상가 101동 1층 108호,57,100,,10728
으느느 베이킹 스튜디오,37.5371128,126.8957606,서울 영등포구 양평로 106-1 1층 1호,169,400,4.96,1892
곳온니플레이스 OLD STREET,37.5271943,126.8981247,서울 영등포구 국회대로36길 2,370,"1,000",4.53,1907
카페모닝,37.5206454,126.8899056,서울 영등포구 선유로 76 동국메뜨리앙,418,100,4.49,2507
칠아웃,37.5068109,126.9095985,서울 영등포구 신길로39길 11 1층,124,"1,000",4.68,945
카페카운티,37.5213191,126.8975683,서울 영등포구 영등포로 143 에이블허브 1층 102호 카페카운티,354,300,,2047
컬쳐커피,37.5201766,126.9264116,서울 영등포구 의사당대로 127 롯데캐슬엠파이어 1층 109호,213,100,4.4,24507
티에이씨,37.5219628,126.9281935,서울 영등포구 국제금융로6길 17 지하1층 15호,63,600,4.73,4113
아티제 여의도공원점,37.5281345,126.9227968,서울 영등포구 은행로 30 중소기업중앙회,870,300,4.36,4801
드롭탑 서여의도점,37.5299548,126.9199058,서울 영등포구 국회대로70길 7 동아빌딩,434,500,4.28,6379
넘버28,37.5278937,126.9065589,서울 영등포구 국회대로53길 28,97,300,4.71,1733
RDBK 영등포,37.5158648,126.9067192,서울 영등포구 경인로 846 롯데백화점 영등포점 1층,43,200,,1040
매머드커피익스프레스 타임스퀘어시티점,37.517957,126.902196,서울 영등포구 문래로 180 센트럴푸르지오시티 1층 102호,374,~100,4.42,1040
에딧76 여의도파크원점,37.5271676,126.9278723,"서울 영등포구 여의대로 108 파크원 타워2, 1층",145,200,4.93,5271
브레드피트,37.5202092,126.9317021,서울 영등포구 국제금융로 86 롯데캐슬 아이비,296,"2,000",4.32,4113
프랑제리 이크루즈 한강공원점,37.5249039,126.9389241,서울 영등포구 여의동로 290 이랜드크루즈 1선착장 2층,53,~100,,200
빵장수단팥빵 여의도점,37.5198511,126.9292346,서울 영등포구 여의대방로65길 17 1층 106호,620,800,4.4,5531
스티머스,37.5280131,126.9199308,서울 영등포구 국회대로66길 23 산정빌딩,158,400,4.46,7605
컵넛 신세계백화점 타임스퀘어점,37.5171711,126.905633,서울 영등포구 영중로 9 지하1층 푸드몰 컵넛,129,500,,1040
네가 있어 고마워,37.5425408,126.8920576,서울 영등포구 양평로28길 33 아트리버빌 J동 1층 네가 있어 고마워,120,600,4.55,247
일리카페 여의도점,37.519824,126.9265561,"서울 영등포구 의사당대로 127 1층 1-107호(여의도동, 롯데캐슬 엠파이어)",990,900,4.44,24507
빙수연구소 당산점,37.5367015,126.8977167,서울 영등포구 선유로 269 약산상가아파트 1층,7,~100,,157
바오담,37.5250118,126.8952905,서울 영등포구 당산로27길 9-2 지하1층,146,"1,000",4.51,7487
메가커피 양평역점,37.525454,126.8887252,서울 영등포구 양산로 53 105호 메가커피,633,~100,,2351
스타벅스 선유도역 1번출구점,37.5382697,126.893699,서울 영등포구 양평로 128,"1,027",100,4.55,1033
뚜스뚜스 카페&베이커리,37.5385145,126.8933696,서울 영등포구 양평로 132,66,200,4.67,1033
카페스터닝,37.5290159,126.9221363,서울 영등포구 은행로 29 107호 스터닝,491,200,4.49,4801
탐앤탐스 영등포시장역점,37.521342,126.9052283,서울 영등포구 영중로 58 영성빌딩,"1,251",100,4.36,4819
공차 타임스퀘어점,37.5170516,126.9033331,서울 영등포구 영중로 15 타임스퀘어 2층,"4,342",100,4.37,1040
쥬씨 영등포시장역점,37.5222585,126.9054768,서울 영등포구 영중로 68,318,~100,,4241
Summer Lane,37.5363661,126.9992855,서울 용산구 이태원로55가길 49 1층 summerlane,834,"50,000",,748
베베베,37.5364146,127.0010722,서울 용산구 이태원로42길 46-12,239,"13,000",,748
동빙고 본점,37.5179614,126.9819259,서울 용산구 이촌로 319 현대아파트,"1,040","27,000",4.42,1240
올드페리도넛,37.5397053,127.0029705,서울 용산구 한남대로27길 66 2층,"5,177","78,000",4.44,970
카페 모센트,37.5322423,126.973124,서울 용산구 한강대로52길 25-14,96,"2,000",,4817
오아시스 한남점,37.5365499,126.9979801,서울 용산구 이태원로45길 30,769,"35,000",,748
맥심플랜트,37.5369691,127.000997,서울 용산구 이태원로 250,"3,881","27,000",4.54,748
코끼리베이글,37.5243846,127.0016123,서울 용산구 서빙고로91길 10,"2,409","33,000",4.34,4044
키에리,37.5333702,126.9931885,서울 용산구 이태원로26길 16-8,"2,240","55,000",4.09,565
알페도,37.5342954,126.9932144,서울 용산구 이태원로 174 1층 4-5호,"1,306","22,000",4.5,877
올딧세,37.5269893,126.9630046,서울 용산구 한강대로21길 29-16 1층,29,"12,000",,21000
더베이커스테이블,37.5394512,126.9874302,서울 용산구 녹사평대로 244-1,"1,873","56,000",4.28,556
아키비스트 한남,37.5440257,127.0030144,서울 용산구 한남대로42길 41 1층 아키비스트 한남,14,"1,000",,736
오츠커피 용산점,37.5404026,126.9678006,서울 용산구 원효로89길 13-12 오츠커피,"1,100","47,000",4.55,8555
널담은공간 해방촌점,37.5445748,126.985447,서울 용산구 신흥로15길 18-12,76,"16,000",4.42,511
포비 용산,37.5288784,126.9646718,서울 용산구 한강대로23길 55 리빙파크 4층,"2,462","4,000",4.5,17405
마일스톤 커피 한남점,37.537911,127.0027195,서울 용산구 한남대로27가길 26 1층,448,"20,000",,647
재인,37.5363476,127.0012867,서울 용산구 이태원로54길 48 2층,193,"17,000",,748
미니마이즈,37.5336338,126.9901609,서울 용산구 녹사평대로32길 21 2층,249,"11,000",,536
오지힐,37.5343251,127.001121,서울 용산구 대사관로11길 9-9 1층,894,"50,000",,1951
카키문,37.5351968,126.9713322,"서울 용산구 백범로99길 40 102동 106, 107호 카키문",239,"6,000",4.91,450
세르클 한남,37.5355741,126.9983747,서울 용산구 이태원로 223-5 4F,425,"25,000",,1675
도렐 신용산점,37.5287919,126.968673,서울 용산구 한강대로 100 아모레퍼시픽빌딩 지하1층 B104,"1,060","15,000",4.45,2071
로얄멜팅클럽,37.5370786,127.0013901,서울 용산구 이태원로42길 60,113,"2,000",,1497
네로우 패스,37.5363135,127.000655,서울 용산구 이태원로42길 38-4,469,"7,000",4.48,748
