,tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude
438,월세,115,"3,000",19,1/15,남향,37.544562,126.952675
439,월세,250,"3,000",54,3/4,남서향,37.56634,126.919972
440,월세,240,"3,000",36,B1/3,북서향,37.561856,126.926786
441,월세,115,"3,000",27,1/15,북서향,37.544562,126.952675
442,월세,160,"2,500",23,B1/2,남향,37.562117,126.926043
443,월세,150,"2,000",36,1/5,동향,37.556377,126.911625
444,월세,200,"5,000",147,B1/4,동향,37.577195,126.89491
445,월세,600,1억,84,1/5,남서향,37.557737,126.908957
446,월세,150,"3,000",23,1/3,동향,37.54873,126.921422
447,월세,350,"5,000",78,1/5,동향,37.548778,126.922138
448,월세,330,"3,000",111,B1/7,동향,37.555895,126.919117
449,월세,900,"1억 4,000",241,2/6,,37.539525,126.94351
450,월세,600,"6,000",191,2/4,북동향,37.553936,126.90543
451,월세,170,"3,000",18,1/4,,37.545622,126.948784
452,월세,170,"2,000",32,B1/5,동향,37.54903,126.924044
453,월세,550,"5,000",148,1/4,남동향,37.553061,126.918218
454,월세,150,"3,000",26,B1/3,남향,37.545758,126.914033
455,월세,350,"4,000",132,2/9,서향,37.559928,126.907011
456,월세,300,"3,000",163,3/5,북서향,37.567811,126.90508
457,월세,170,"2,000",29,2/5,동향,37.54903,126.924044
458,월세,220,"4,000",57,2/4,남향,37.546506,126.914573
459,월세,120,"1,000",33,1/5,,37.55157,126.917683
460,월세,100,"1,500",35,B1/23,북동향,37.579413,126.890424
461,월세,240,"3,500",89,B1/4,서향,37.558329,126.924094
462,매매,0,"3억 5,000",33,B1/22,남동향,37.579413,126.890424
463,월세,700,1억,104,1/5,,37.546523,126.932541
464,월세,500,1억,173,5/9,남향,37.544709,126.954281
465,월세,"2,000",4억,542,1/8,동향,37.551759,126.923187
466,월세,500,"7,000",117,2/5,북동향,37.565563,126.92397
467,월세,"1,400","2억 5,000",132,1/5,서향,37.550059,126.922108
468,월세,100,"1,000",13,1/3,서향,37.554364,126.927798
469,월세,300,"4,000",78,2/5,북서향,37.538148,126.94537
470,월세,500,"8,000",113,1/3,남향,37.54945,126.919335
471,월세,500,1억,57,1/3,남서향,37.549354,126.914197
472,월세,110,"2,000",66,4/4,북향,37.548276,126.914849
473,월세,200,"2,000",85,1/3,동향,37.547793,126.914481
474,월세,350,"7,000",100,1/2,북향,37.547543,126.920475
475,월세,750,"1억 2,000",163,1/2,북향,37.547543,126.920475
476,월세,140,"1,000",33,1/2,서향,37.546972,126.923128
477,월세,450,"5,000",92,1/6,남향,37.546339,126.92268
478,월세,164,"2,500",42,B1/18,남동향,37.581985,126.889231
479,월세,500,"8,000",192,1/2,남서향,37.559133,126.907679
480,월세,300,"3,000",79,B1/3,남동향,37.557673,126.921057
481,월세,350,"5,000",70,1/3,남서향,37.546049,126.916557
482,월세,425,"3,000",90,1/5,남서향,37.557085,126.904379
483,월세,320,"3,000",129,2/4,남서향,37.554479,126.93024
484,월세,400,"6,000",101,1/5,동향,37.549003,126.914826
485,월세,130,"3,000",39,1/4,남향,37.56533,126.92412
486,월세,400,"6,000",130,2/5,북동향,37.556172,126.921694
487,매매,0,8억,20,1/20,서향,37.579413,126.890424
488,월세,500,"7,000",148,3/4,남서향,37.545167,126.914105
489,월세,190,"3,000",61,1/4,남서향,37.553655,126.918147
490,월세,330,"5,000",187,B1/4,남서향,37.550617,126.923619
491,월세,500,"5,000",171,4/6,남동향,37.55506,126.923461
492,월세,380,"6,000",83,1/4,동향,37.552297,126.920209
493,월세,220,"3,000",37,B1/2,북동향,37.559891,126.925421
494,월세,400,"2,000",67,1/6,남서향,37.559455,126.915194
495,월세,750,1억,173,1/10,남서향,37.564845,126.911469
496,월세,350,"4,000",180,B1/5,남서향,37.55113,126.922637
497,월세,150,"1,000",75,B1/3,남서향,37.544854,126.914861
498,월세,"1,840",2억,580,2/10,남서향,37.564845,126.911469
499,월세,120,"2,000",24,1/2,남서향,37.577622,126.882919
500,월세,557,"6,900",73,1/32,북동향,37.577085,126.891393
501,월세,800,1억,253,1/3,북동향,37.552344,126.911955
502,월세,160,"3,000",32,1/2,북서향,37.545941,126.914292
503,월세,180,"3,000",46,1/2,남동향,37.547084,126.946944
504,월세,750,1억,143,2/2,남향,37.541425,126.950692
505,월세,60,"1,000",27,B1/18,남향,37.543508,126.952879
506,월세,350,1억,156,5/7,남동향,37.552303,126.933525
507,월세,320,1억,115,2/7,남동향,37.552303,126.933525
508,월세,93,"1,200",20,1/3,남서향,37.557934,126.904378
509,월세,545,1억,29,B1/1,북향,37.553799,126.923701
510,월세,600,1억,55,1/2,남동향,37.5554,126.926184
511,월세,130,"1,000",29,1/3,남동향,37.558505,126.909738
512,월세,400,1억,80,1/1,남향,37.546915,126.929974
513,월세,585,"1억 5,000",120,1/2,북동향,37.555284,126.934519
514,월세,590,"7,000",170,3/5,남동향,37.553486,126.921098
515,월세,140,"2,500",95,B1/4,북동향,37.556005,126.927805
516,월세,100,"1,000",43,1/3,남향,37.576786,126.895738
517,월세,700,2억,263,4/5,남동향,37.554309,126.923296
518,월세,120,"1,000",33,1/5,북동향,37.55157,126.917683
519,월세,280,"4,000",68,2/2,,37.542267,126.951731
520,월세,620,1억,219,2/5,남향,37.550358,126.922138
521,월세,290,"2,500",42,1/5,남향,37.551398,126.921758
522,월세,70,"1,000",46,1/2,동향,37.536925,126.946492
523,월세,"2,200","1억 2,000",105,1/17,북동향,37.555175,126.935657
524,월세,400,"6,000",116,B1/24,남동향,37.579413,126.890424
525,월세,750,1억,151,2/2,남서향,37.541425,126.950692
526,월세,"2,753","2억 7,538",286,1/20,북서향,37.541918,126.949799
527,매매,0,4억,31,1/6,남서향,37.576082,126.896584
528,월세,"2,800",3억,313,1/19,,37.542633,126.950636
529,월세,"2,800",3억,314,1/20,남향,37.542633,126.950636
530,월세,150,"2,000",29,1/6,남향,37.538533,126.947096
531,월세,"2,800",3억,314,1/20,,37.542633,126.950636
532,월세,150,"2,000",23,1/6,동향,37.538533,126.947096
533,월세,660,"1억 5,000",104,1/4,북향,37.551183,126.922031
534,월세,200,"3,000",71,B1/10,북동향,37.54736,126.942426
535,매매,0,"1억 8,500",19,B1/23,,37.544002,126.952891
536,월세,330,"8,000",89,1/4,남서향,37.548827,126.923229
537,월세,100,"1,000",23,B1/18,남동향,37.556084,126.923455
538,월세,110,"1,000",69,2/3,북동향,37.563721,126.913512
539,월세,260,"3,000",92,B1/4,남동향,37.55248,126.923151
540,월세,750,"1억 2,000",127,1/2,북향,37.547543,126.920475
541,월세,100,"1,000",17,1/3,남서향,37.557177,126.904837
542,월세,400,"5,000",86,2/4,남동향,37.55248,126.923151
543,월세,300,"3,000",33,1/1,북동향,37.55091,126.937612
544,월세,105,"1,000",21,1/4,북향,37.546322,126.941062
545,월세,120,"1,000",16,1/4,북동향,37.554202,126.925841
546,월세,135,"1,000",29,B1/3,서향,37.556068,126.904137
547,월세,80,"1,000",63,1/2,남서향,37.557537,126.904514
548,월세,250,"2,500",293,B1/5,북동향,37.555392,126.910318
549,월세,250,"5,000",38,1/1,남향,37.541562,126.943718
550,월세,280,"4,000",73,3/4,서향,37.561952,126.924528
551,월세,140,"2,000",26,1/2,동향,37.553586,126.903804
552,월세,600,1억,140,1/6,,37.575146,126.895297
553,월세,230,"3,000",47,1/4,남향,37.538478,126.950616
554,월세,235,"3,000",54,1/2,남향,37.561053,126.924933
555,월세,950,2억,85,1/2,북서향,37.555984,126.920968
556,월세,430,"5,000",49,B1/4,남서향,37.564639,126.924998
557,월세,150,"2,000",19,1/2,북동향,37.555043,126.924144
558,월세,210,"2,500",49,2/2,북향,37.566297,126.920844
559,월세,"2,500","2억 5,000",454,1/4,남동향,37.554944,126.926725
560,월세,390,"5,000",133,4/5,북향,37.550542,126.922472
561,월세,220,"5,000",187,B1/3,남향,37.576062,126.894684
562,월세,"5,000",5억,647,3/11,북서향,37.556433,126.922764
563,월세,250,"4,000",124,B1/6,북향,37.551729,126.920984
564,월세,120,"2,000",87,2/3,,37.556912,126.959617
565,월세,320,"7,000",114,2/5,,37.555495,126.922873
566,월세,260,"3,000",123,B1/3,남향,37.576251,126.89437
567,월세,160,"2,000",23,1/2,남향,37.549988,126.92283
568,월세,400,"5,000",136,1/5,서향,37.563845,126.92272
569,월세,270,"3,000",125,B1/6,북향,37.547934,126.923575
570,월세,"1,100","1억 4,000",179,1/8,남동향,37.575186,126.897581
571,월세,70,"1,000",22,1/4,서향,37.550734,126.907263
572,월세,500,"7,000",250,6/6,북향,37.553488,126.924304
573,월세,150,"2,000",36,1/4,남서향,37.576423,126.896913
574,월세,220,"3,000",61,2/3,북동향,37.561545,126.926354
575,월세,430,"9,000",119,1/4,남동향,37.576554,126.894443
576,월세,200,"3,000",58,1/6,남동향,37.577899,126.894131
577,월세,400,"6,000",66,2/4,남동향,37.55892,126.924971
578,월세,200,"3,000",63,3/4,북향,37.563009,126.925659
579,월세,170,"2,000",46,B1/3,북동향,37.562528,126.924938
580,월세,130,"2,000",60,B1/3,북서향,37.55651,126.901899
581,월세,90,"1,000",33,4/5,북동향,37.553801,126.922404
582,월세,250,"3,000",71,1/3,남향,37.575924,126.897645
583,월세,260,"4,000",81,B1/4,북서향,37.563093,126.925582
584,월세,270,"5,000",48,2/5,북향,37.553659,126.922303
585,월세,320,"5,000",104,B1/2,남동향,37.549593,126.917084
586,월세,400,1억,58,1/5,남향,37.548959,126.916815
587,월세,185,"3,000",27,1/1,북서향,37.549944,126.943956
588,월세,200,"3,000",62,1/3,남동향,37.577074,126.893765
589,월세,650,"7,000",60,5/5,남향,37.550363,126.921974
590,월세,130,"1,000",33,1/2,남서향,37.555937,126.930629
591,월세,"1,100","1억 2,000",223,4/5,남향,37.550363,126.921974
592,월세,"1,500","1억 8,000",281,B2/5,남향,37.550363,126.921974
593,월세,"1,100","1억 7,000",109,1/4,북동향,37.550083,126.921444
594,월세,220,"2,000",73,B1/4,남서향,37.549616,126.92261
595,월세,150,"1,000",39,3/4,,37.562385,126.924921
596,월세,35,"1,000",36,1/1,북서향,37.568969,126.90237
597,월세,350,"4,000",97,2/5,,37.553936,126.90543
598,월세,600,"6,000",256,2/4,,37.553936,126.90543
599,월세,350,"5,000",56,2/10,남동향,37.57701,126.896961
600,월세,170,"2,000",72,2/6,남서향,37.553825,126.931761
601,월세,75,"1,000",45,1/1,서향,37.567343,126.911384
602,월세,350,"3,000",61,B1/3,서향,37.562278,126.925378
603,월세,675,1억,96,1/7,남서향,37.541197,126.942294
604,월세,250,"3,000",54,3/4,남향,37.56634,126.919972
605,월세,366,"5,000",194,3/5,남향,37.550358,126.922138
606,월세,120,"1,500",39,5/5,남향,37.55456,126.902876
607,월세,270,"3,500",49,4/5,남향,37.55456,126.902876
608,월세,160,"2,000",33,2/5,남향,37.55456,126.902876
609,월세,180,"5,000",24,1/1,동향,37.555381,126.944483
610,월세,220,"3,000",29,B1/2,북서향,37.561905,126.924974
611,월세,220,"3,000",103,2/3,,37.558674,126.907442
612,월세,400,"5,000",64,2/3,북향,37.562159,126.926715
613,월세,800,2억,140,B1/4,서향,37.549673,126.924022
614,매매,0,45억,426,2/7,남향,37.550942,126.913787
615,월세,"1,000","1억 5,000",198,2/4,동향,37.549673,126.924022
616,월세,350,1억,164,1/2,남서향,37.559821,126.907109
617,월세,550,1억,140,1/6,북동향,37.575146,126.895297
618,월세,210,"3,000",28,1/1,남서향,37.566375,126.920092
619,월세,140,"3,000",51,1/2,남향,37.565271,126.924641
620,월세,240,"3,000",84,2/4,남향,37.550295,126.921647
621,월세,580,"6,000",222,3/17,남동향,37.540352,126.947739
622,월세,330,"3,000",142,3/4,동향,37.549382,126.921383
623,월세,200,"2,500",54,1/20,남동향,37.544562,126.952675
624,월세,110,"2,000",42,1/2,,37.549041,126.947918
625,월세,220,"3,000",60,2/5,남동향,37.55329,126.907773
626,월세,220,"3,000",64,1/5,남동향,37.55329,126.907773
627,월세,220,"3,000",66,2/5,남서향,37.548229,126.920949
628,월세,250,"2,000",111,2/4,동향,37.549329,126.914726
629,월세,150,"2,000",29,2/3,북서향,37.54873,126.921422
630,월세,272,"6,000",39,1/2,북향,37.549187,126.914864
631,월세,"1,000","1억 5,000",91,1/6,남동향,37.549458,126.9206
632,월세,220,"3,000",45,1/3,동향,37.548151,126.922365
633,월세,260,"4,000",102,1/3,동향,37.551316,126.920721
634,월세,"1,200",3억,198,1/4,동향,37.549673,126.924022
635,월세,550,1억,56,1/5,북서향,37.556983,126.926353
636,월세,160,"3,000",52,4/4,서향,37.555172,126.929002
637,월세,90,"3,000",18,1/2,남향,37.556472,126.904596
638,월세,270,"6,000",46,1/7,북향,37.547568,126.921906
639,월세,140,"2,000",28,1/12,남향,37.557373,126.916798
640,월세,140,"1,500",27,1/4,남동향,37.558967,126.906288
641,월세,220,"4,000",22,1/19,남서향,37.553799,126.923701
642,매매,0,9억,45,1/19,남서향,37.553799,126.923701
643,월세,200,"5,000",196,B1/5,동향,37.567574,126.907932
644,월세,170,"3,000",37,2/5,북향,37.560706,126.917264
645,월세,300,"5,000",91,B1/5,서향,37.548733,126.920738
646,월세,360,"3,000",111,B1/7,동향,37.555895,126.919117
647,월세,230,"3,000",79,1/5,남동향,37.560504,126.921764
648,월세,180,"2,000",46,2/3,남서향,37.548175,126.921834
649,월세,250,"4,000",63,1/6,북동향,37.548436,126.921319
650,월세,453,"7,000",93,1/11,남향,37.551227,126.939294
651,월세,70,"1,000",27,1/3,,37.552381,126.904717
652,월세,170,"3,000",59,1/5,남서향,37.556642,126.947757
653,월세,600,1억,198,1/2,남서향,37.560088,126.907376
654,월세,297,"5,000",247,B1/5,남서향,37.55157,126.917683
655,월세,275,"5,000",39,B1/2,남서향,37.554079,126.92729
656,월세,60,"1,500",30,3/3,남동향,37.560318,126.915952
657,월세,"1,500",2억,402,1/4,동향,37.553124,126.922167
658,월세,200,"2,000",76,1/2,남서향,37.548468,126.92227
659,월세,270,"4,000",71,2/3,남향,37.54846,126.919713
660,월세,"1,400",2억,387,1/3,남서향,37.552472,126.919495
661,월세,"1,200",1억,454,1/4,동향,37.546792,126.918456
662,월세,200,"4,000",65,B1/3,북서향,37.555735,126.928201
663,월세,100,"1,000",34,5/5,남서향,37.547326,126.954665
664,월세,300,"5,000",80,1/5,서향,37.553267,126.920331
665,월세,450,"5,000",93,1/3,동향,37.551779,126.920437
666,월세,372,"8,000",130,1/6,남동향,37.549708,126.919447
667,월세,500,"7,000",176,B1/3,남서향,37.548919,126.915109
668,월세,120,"2,500",36,B1/3,동향,37.551779,126.920437
669,월세,260,"3,000",50,B1/3,남향,37.56207,126.925007
670,월세,180,"3,000",39,B1/3,남향,37.555796,126.926265
671,월세,170,"2,000",52,3/4,북향,37.550294,126.920877
672,월세,700,1억,306,3/9,서향,37.552633,126.92139
673,월세,700,1억,306,4/9,서향,37.552633,126.92139
674,월세,400,"4,000",140,1/3,남향,37.557566,126.919185
675,월세,100,"1,000",15,1/3,북향,37.557177,126.904837
676,월세,350,"6,000",64,1/5,남향,37.548144,126.921043
677,월세,310,"3,000",66,1/3,남향,37.56207,126.925007
678,월세,350,"4,000",54,3/4,남서향,37.564639,126.924998
679,월세,350,"4,000",136,B1/5,북서향,37.556059,126.914616
680,월세,200,"2,000",33,B1/5,동향,37.549072,126.924293
681,월세,430,"5,000",54,2/4,남서향,37.564639,126.924998
682,월세,900,"1억 5,000",196,2/3,남서향,37.553201,126.924166
683,월세,450,"5,000",52,1/4,남서향,37.564639,126.924998
684,월세,"2,200",12억,174,1/15,북향,37.555175,126.935657
685,월세,430,"5,000",49,B1/4,남서향,37.564639,126.924998
686,월세,230,"2,000",33,1/6,남향,37.557338,126.919445
687,월세,330,"5,000",37,1/22,북향,37.579413,126.890424
688,월세,500,"5,000",33,1/4,남동향,37.557411,126.925535
689,월세,180,"2,000",41,B1/5,북향,37.559674,126.925782
690,월세,350,"3,000",83,1/4,서향,37.549439,126.921151
691,매매,0,15억,73,2/18,남동향,37.581985,126.889231
692,월세,200,"4,000",33,1/15,동향,37.55065,126.914878
693,월세,420,"5,000",169,3/5,서향,37.552079,126.922682
694,매매,0,11억,41,1/18,남동향,37.581985,126.889231
695,월세,130,"1,500",48,B1/22,북향,37.579413,126.890424
696,월세,650,1억,64,1/18,남동향,37.581985,126.889231
697,매매,0,6억,62,2/12,남동향,37.581699,126.885972
698,매매,0,8억,20,1/22,남서향,37.579413,126.890424
699,월세,300,"3,000",67,3/3,북향,37.562925,126.926168
700,월세,140,"3,000",51,1/2,남향,37.565271,126.924641
701,월세,190,"2,500",64,B1/22,남동향,37.579413,126.890424
702,월세,320,"5,000",68,3/24,남서향,37.580069,126.889006
703,매매,0,22억,213,2/24,남향,37.580069,126.889006
704,매매,0,14억,37,1/22,남서향,37.579413,126.890424
705,월세,200,"2,000",89,1/5,서향,37.547088,126.929766
706,월세,180,"3,000",33,B1/3,남서향,37.555796,126.926265
707,월세,150,"6,000",49,1/6,서향,37.538178,126.947124
708,월세,300,"3,000",79,B1/3,남동향,37.557673,126.921057
709,월세,440,"5,000",176,3/5,남향,37.550111,126.920849
710,월세,230,"3,000",99,3/4,북서향,37.555872,126.923777
711,월세,135,"1,000",47,1/5,남동향,37.564386,126.918003
712,월세,350,"6,000",100,1/2,남향,37.56105,126.925018
713,월세,450,"5,000",99,1/8,남서향,37.559928,126.907011
714,월세,350,"5,000",109,1/6,북향,37.544892,126.934407
715,월세,350,"4,000",94,1/2,서향,37.549134,126.922026
716,월세,300,"5,000",107,1/5,남서향,37.555943,126.909511
717,월세,310,"3,000",66,1/3,남향,37.56207,126.925007
718,월세,230,"3,000",102,3/4,북서향,37.555872,126.923777
719,월세,800,1억,245,1/5,서향,37.545836,126.923764
720,월세,250,"2,000",111,2/4,북향,37.549329,126.914726
721,월세,250,"3,000",62,2/3,북서향,37.564913,126.922922
722,월세,120,"2,000",36,1/4,남동향,37.568144,126.910901
723,월세,110,"2,000",30,2/2,남향,37.547751,126.930154
724,월세,240,"3,000",68,2/4,남향,37.549093,126.921656
725,월세,300,"8,000",106,1/4,남서향,37.555555,126.934942
726,월세,250,"3,000",63,2/4,남서향,37.548075,126.920406
727,월세,500,"8,000",97,1/7,남서향,37.553751,126.917519
728,월세,140,"3,000",39,B1/4,남서향,37.548315,126.920852
729,월세,190,"4,000",61,B1/24,남서향,37.579413,126.890424
730,월세,270,"3,000",101,1/5,남향,37.55625,126.915662
731,월세,400,"6,000",88,1/4,서향,37.552755,126.922984
732,매매,0,29억,253,2/15,남동향,37.556227,126.942259
733,월세,365,"5,000",66,1/3,북향,37.559679,126.925653
734,월세,400,"5,000",108,3/4,북서향,37.555643,126.923469
735,월세,300,"3,000",120,1/14,남동향,37.581699,126.885972
736,월세,180,"2,000",33,2/5,남향,37.55456,126.902876
737,월세,380,"6,000",85,2/18,남동향,37.581985,126.889231
738,매매,0,41억,201,1/15,남동향,37.556227,126.942259
739,월세,500,"7,000",176,B1/3,서향,37.548919,126.915109
740,월세,65,"2,000",33,2/2,남서향,37.572127,126.901911
741,월세,450,"5,000",94,1/5,북동향,37.556059,126.914616
742,월세,270,"3,000",93,B1/4,남서향,37.54539,126.911807
743,월세,310,"8,000",64,1/1,북향,37.542348,126.941872
744,월세,"1,190",2억,294,B1/8,북서향,37.55213,126.917916
745,월세,200,"3,000",99,2/3,남동향,37.549389,126.915247
746,월세,115,"3,000",20,1/15,남동향,37.544562,126.952675
747,월세,280,"3,000",99,2/3,남동향,37.555361,126.938957
748,월세,470,"5,000",99,1/6,북동향,37.548093,126.920851
749,월세,"1,200","1억 2,000",429,1/8,남동향,37.553209,126.919418
750,월세,210,"2,000",36,B1/4,동향,37.549016,126.921186
751,월세,175,"2,000",49,1/5,남서향,37.545074,126.940538
752,월세,500,"8,000",85,1/24,남서향,37.580069,126.889006
753,월세,270,"5,000",66,1/4,서향,37.577569,126.895945
754,월세,220,"5,000",187,B1/3,남서향,37.576062,126.894684
