name,latitude,longitude,address,review,savecount,visitorreviewscore,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,school_N,dongcode,aver_sales,subway_d,store_N,rest_N,day_pop,night_pop
카페오르모어,37.6174022,127.1043122,서울 중랑구 신내역로3길 40-36 rb 108호,218,200,4.39,136,20,0,2,6,0,0,2110276,3212965.333333333,511.2347979671812,5,3,326956.84,377459.22
신성묵과자점& Cafe,37.5868842,127.0802731,서울 중랑구 겸재로 113 신성묵과자점,979,300,4.44,1143,25,15,20,5,0,2,2110252,,664.3397062114742,24,4,326956.84,377459.22
모먼트,37.5951841,127.0856888,서울 중랑구 면목로 485 1층 모먼트,150,300,4.67,6470,16,96,32,11,1,2,2120069,19950804.842105266,143.19017489747372,90,65,326956.84,377459.22
빽다방 면목역점,37.5880449,127.0874798,서울 중랑구 겸재로40길 9-3,643,~100,4.46,638,21,29,24,2,1,4,2110258,5342318.5,59.4244633570228,45,22,326956.84,377459.22
카페 향아,37.5802838,127.0846497,서울 중랑구 사가정로46길 18,94,600,4.55,1042,26,2,35,6,1,2,2130110,15015906.166666666,344.1119612147599,61,31,326956.84,377459.22
와플대학 망우캠퍼스,37.5988044,127.0946713,서울 중랑구 망우로 381,332,~100,4.48,2495,24,187,35,6,1,2,2130115,8804461.3,257.0925479016271,68,41,326956.84,377459.22
커피베이 면목역점,37.588707,127.0883493,"서울 중랑구 겸재로 187 1층, 2층",234,~100,4.53,1973,24,23,18,4,1,4,2130111,20545022.5,75.91548375394039,42,22,326956.84,377459.22
칸타노체,37.6116645,127.1047303,서울 중랑구 용마산로136길 64 칸타노체,47,100,4.53,182,25,0,5,5,1,1,2110279,,190.32449856744927,6,2,326956.84,377459.22
코끼리카페,37.5938884,127.0874309,서울 중랑구 봉우재로33길 25 1층 코끼리카페,182,100,4.45,6470,19,108,31,10,1,2,2110262,5711013.166666667,346.87769087932423,92,66,326956.84,377459.22
카페 메이,37.6049111,127.0782322,서울 중랑구 동일로 833-8,84,~100,4.47,1178,22,136,21,5,1,8,2110244,7711621.142857143,278.3575799780189,29,12,326956.84,377459.22
밀로베이커리,37.6021687,127.0964854,서울 중랑구 봉화산로56길 152,384,100,4.44,2394,25,163,32,7,1,8,2110273,4297607.666666667,497.3287510995605,62,31,326956.84,377459.22
이디야커피 상봉역점,37.5960518,127.0834324,서울 중랑구 망우로 277,204,~100,,2222,18,61,32,11,1,2,2110255,11874641.833333334,145.0895544802353,77,52,326956.84,377459.22
이디야커피 중랑교차로점,37.5914615,127.0799045,서울 중랑구 동일로 683 1층 이디야커피,327,~100,4.51,1067,21,48,29,6,0,4,2110246,17395155.6,508.9731534811583,49,26,326956.84,377459.22
배스킨라빈스 중랑구청점,37.6056917,127.0951623,서울 중랑구 신내로 71,"2,524",~100,4.34,3189,23,0,17,5,0,10,2130113,5151007.333333333,740.6277279612377,32,9,326956.84,377459.22
이디야커피 서일중앙점,37.586583,127.0955022,서울 중랑구 용마산로 394 1층 이디야커피 서일중앙점,377,~100,,871,25,3,13,4,0,8,2110269,,738.955137910938,21,5,326956.84,377459.22
이디야커피 면목본동점,37.5849441,127.0885502,서울 중랑구 면목로 370,347,~100,4.3,1000,27,10,37,3,2,2,2110258,5342318.5,414.58204540598,73,40,326956.84,377459.22
해브어굿카롱,37.6053681,127.0778906,서울 중랑구 동일로143길 12,172,100,4.41,1065,21,134,22,6,1,6,2130105,1692490.6666666667,336.42339118734685,30,13,326956.84,377459.22
타원,37.598724,127.0806505,서울 중랑구 동일로126길 8 1층 타원,,~100,,1072,28,125,26,6,2,6,2110251,1366843.6666666667,442.0860172077607,42,22,326956.84,377459.22
카페홀작,37.5752487,127.0885103,서울 중랑구 용마산로 248 재경빌딩1층 카페홀작,458,100,4.76,1348,14,2,13,4,1,6,2110261,11538097.083333334,237.5276944777633,18,9,326956.84,377459.22
테아커피,37.5942235,127.0878506,서울 중랑구 봉우재로33길 37 1층,10,~100,,5385,22,98,34,10,1,2,2110262,5711013.166666667,343.82053615799583,96,67,326956.84,377459.22
탐앤탐스 사가정역점,37.5812419,127.0882046,서울 중랑구 면목로45길 3-10,434,~100,4.22,971,25,1,46,4,1,4,2120068,23467706.589743588,45.573577400835966,81,45,326956.84,377459.22
가비당,37.5793315,127.0841331,서울 중랑구 사가정로46길 37,145,~100,4.36,9382,23,1,33,6,1,4,2130110,15015906.166666666,420.4584514974802,53,25,326956.84,377459.22
요거트아이스크림의 정석 망우점,37.5971838,127.0954433,서울 중랑구 봉우재로71길 83 1층,23,~100,4.75,2495,29,199,37,7,1,4,2130115,8804461.3,407.6525488855712,71,41,326956.84,377459.22
202케이크,37.5892438,127.0948748,서울 중랑구 용마산로93길 33 1층 102호,33,100,,824,25,3,13,4,0,4,2110269,,653.7357683970238,27,11,326956.84,377459.22
파리바게뜨 중화역점,37.6014545,127.0791757,서울 중랑구 동일로 795 1층,"3,013",~100,4.37,1062,30,165,21,6,1,8,2110244,7711621.142857143,121.5074933851056,33,16,326956.84,377459.22
카페마인드,37.5975832,127.0792344,서울 중랑구 동일로123길 13 1층 마인드,12,~100,,1183,27,141,18,8,1,4,2110245,,404.1979827650194,38,22,326956.84,377459.22
우주라이크커피 상봉엔터식스점,37.5981186,127.0914812,서울 중랑구 망우로 353 C동 109호,290,~100,4.5,5617,17,150,37,7,1,2,2110265,,163.56606969881986,79,54,326956.84,377459.22
커밍위드커피 2호직영점,37.6135616,127.0804826,서울 중랑구 공릉로2나길 32-45 기쁜소식의교회 1층 2호,21,~100,5.0,516,24,67,23,7,1,4,2110248,,405.9025868173733,63,44,326956.84,377459.22
메가커피 중화역점,37.602385,127.0795784,서울 중랑구 동일로 806 1층 메가커피 중화역점,"1,736",~100,4.37,1062,30,154,20,6,1,10,2110244,7711621.142857143,32.91912233359145,31,15,326956.84,377459.22
배스킨라빈스 망우우림점,37.5954327,127.1002814,서울 중랑구 용마산로 498 (망우동) 1층,864,~100,4.44,1001,14,87,10,1,0,12,2110275,,868.1528274813476,32,20,326956.84,377459.22
투썸플레이스 망우점,37.5994205,127.0969746,서울 중랑구 망우로 403,"1,711",~100,4.42,1531,30,197,33,6,1,2,2130115,8804461.3,446.508169810905,69,42,326956.84,377459.22
커피로티,37.5989476,127.0780202,서울 중랑구 중랑역로 62 1층,240,~100,4.3,1205,27,147,19,5,2,4,2130108,,414.7498789601968,34,19,326956.84,377459.22
메가커피 우림시장점,37.5956284,127.1003547,서울 중랑구 용마산로 498,"1,243",~100,4.57,1001,14,90,10,2,0,12,2110275,,862.4411568887406,33,20,326956.84,377459.22
이디야커피 봉화산역점,37.6165797,127.0925226,서울 중랑구 신내로 211 금강리빙스텔,320,~100,4.3,6621,17,1,6,2,1,4,2110271,,125.99626341551864,12,6,326956.84,377459.22
하우아유,37.5843396,127.0889051,서울 중랑구 면목로56가길 4,52,100,4.5,2094,24,6,42,2,2,4,2110266,1830847.5,384.9778358808455,76,41,326956.84,377459.22
이디야커피 망우중앙점,37.5978447,127.0943996,서울 중랑구 용마산로115길 109 한일써너스빌리젠시2단지,516,~100,4.38,10132,25,184,33,6,1,0,2130115,8804461.3,290.00403699317434,72,46,326956.84,377459.22
꼬미시에,37.5908774,127.079187,서울 중랑구 봉우재로 52 1층 102동 101호,28,200,,1372,24,34,29,7,0,4,2110246,17395155.6,524.3832975139395,46,20,326956.84,377459.22
앤티앤스 중화역점,37.6017908,127.078752,서울 중랑구 봉화산로 39-1 앤티앤스 프레즐,120,~100,,1062,32,167,21,6,1,8,2110244,7711621.142857143,95.22362834121836,33,16,326956.84,377459.22
빽다방 중화역점,37.6017069,127.0785822,서울 중랑구 봉화산로 39 1층 101호,317,~100,,1062,32,171,21,6,1,8,2110244,7711621.142857143,110.8717381013182,33,16,326956.84,377459.22
홈인카페 사가정점,37.5787186,127.0883614,서울 중랑구 면목로40길 22 1층 홈인카페,26,~100,,1082,23,0,37,3,1,2,2110261,11538097.083333334,242.1119105561196,60,31,326956.84,377459.22
일상적,37.5824851,127.0868437,서울 중랑구 사가정로49길 34 1층,103,100,4.46,903,25,5,46,4,1,2,2110259,4788066.333333333,228.12700754479036,81,44,326956.84,377459.22
목하케이크,37.5848809,127.0805665,서울 중랑구 동일로96길 9 1층 목하케이크,12,100,5.0,2117,24,10,18,6,0,0,2110252,,736.6590017881905,20,2,326956.84,377459.22
빙수상점,37.5847691,127.0879263,서울 중랑구 면목로57길 8-2 미소빌리지 102호 후니네 빙수상점,20,~100,4.59,715,27,10,36,3,2,2,2110258,5342318.5,425.2809244474664,72,41,326956.84,377459.22
프라페,37.6049303,127.0981354,서울 중랑구 용마산로125가길 47 단아한택1층 101호,116,100,4.43,2647,24,0,20,7,0,8,2110272,25592213.073170733,811.6613180532732,37,12,326956.84,377459.22
만랩커피 묵동점,37.6173157,127.0821536,서울 중랑구 숙선옹주로 45 화랑대 이편한세상 상가 12호,150,~100,4.44,860,29,18,23,5,1,8,2110250,,378.492878939708,44,27,326956.84,377459.22
소르르카페,37.5990724,127.0981299,서울 중랑구 망우로 414 2층 소르르카페,284,100,4.28,1774,31,197,31,6,0,0,2110275,,550.6253489689009,66,39,326956.84,377459.22
이디야커피 먹골역점,37.6097732,127.0769413,서울 중랑구 동일로157길 13,447,~100,4.41,1039,20,130,21,6,1,4,2110241,4605286.0,118.28476053767088,46,28,326956.84,377459.22
뚜레쥬르 사가정역점,37.5803157,127.0889311,서울 중랑구 사가정로 398 JS빌딩,"2,336",~100,4.42,2364,24,1,41,4,1,2,2120068,23467706.589743588,75.69186706647308,73,42,326956.84,377459.22
꾸움케이크,37.5839351,127.0920068,서울 중랑구 면목로56길 63 1층 꾸움케이크,2,~100,,1083,21,2,30,4,1,8,2110266,1830847.5,459.3939510905445,58,37,326956.84,377459.22
커피마마퀸 면목점,37.5849814,127.079609,서울 중랑구 동일로 611,303,~100,4.84,1842,24,10,17,6,0,0,2110242,,802.4042636432226,19,2,326956.84,377459.22
파리바게뜨 망우겸재점,37.5906063,127.0976825,서울 중랑구 용마산로 442 1층,"1,780",~100,4.43,701,30,2,10,4,0,6,2130114,,924.8207895772993,18,7,326956.84,377459.22
우주요거트 앤 아이스크림 신내점,37.6071996,127.0990717,서울 중랑구 봉화산로56길 30 1층 우주요거트 앤 아이스크림 신내점,7,~100,,1607,23,0,17,8,0,2,2110272,25592213.073170733,730.3010945169412,32,9,326956.84,377459.22
심플이즈더베스트,37.6042685,127.0770958,서울 중랑구 중랑역로 121 1층,16,100,,1032,20,149,19,5,1,6,2130105,1692490.6666666667,270.57591562274445,28,12,326956.84,377459.22
지니떡방,37.5928221,127.0778518,서울 중랑구 중랑천로10길 87 1층 103호,,~100,,4131,21,38,27,9,1,4,2130107,,278.6595688547374,54,29,326956.84,377459.22
더벤티 면목역점,37.5884735,127.088807,서울 중랑구 겸재로 190-1,440,~100,4.44,1973,26,22,21,5,1,4,2130111,20545022.5,115.49574924496685,45,22,326956.84,377459.22
파리바게뜨 중랑역점,37.594,127.075,서울 중랑구 망우로 203 동양엔파트121호,"2,518",~100,4.43,2402,16,86,22,8,1,2,2110234,,141.65077873384837,46,27,326956.84,377459.22
커피볶는꾼,37.5952009,127.0860825,서울 중랑구 면목로 484,95,~100,4.72,6470,16,96,32,10,1,2,2120069,19950804.842105266,158.8555310931418,89,65,326956.84,377459.22
디저트1905,37.6118454,127.0763339,서울 중랑구 동일로163길 17 2층 디저트1905,119,100,4.74,504,27,115,25,7,1,2,2110247,7412782.583333333,181.8509505064308,60,43,326956.84,377459.22
11월의 봄,37.6086395,127.0795666,서울 중랑구 동일로152길 23-1 1층 11월의 봄,42,200,4.62,1095,17,132,17,6,1,4,2110247,7412782.583333333,275.044820758366,31,14,326956.84,377459.22
메가커피 면목중앙점,37.5848946,127.0800653,서울 중랑구 동일로 612,861,~100,4.49,2117,25,10,18,6,0,0,2110252,,772.8851974574605,20,2,326956.84,377459.22
수제초콜릿 오름,37.6122241,127.0740887,서울 중랑구 봉화산로3길 240 1층,49,200,4.86,1941,21,89,22,6,1,2,2110236,3718190.0,365.7035819472928,51,37,326956.84,377459.22
배스킨라빈스 면목아이파크,37.5845604,127.0800774,서울 중랑구 동일로 608 (면목동) 102호,386,~100,4.68,1139,24,10,18,6,0,0,2110252,,792.3302102284185,18,0,326956.84,377459.22
메가엠지씨커피 면목면동초점,37.5838039,127.0884505,서울 중랑구 면목로 356 1층,549,~100,4.47,2094,22,6,42,2,1,2,2110259,4788066.333333333,323.5756382223094,76,41,326956.84,377459.22
달구나 마카롱,37.5922037,127.0868095,서울 중랑구 면목로 452 1층 달구나,138,~100,,3498,23,106,29,8,2,2,2110260,17156849.5,407.6543659791943,87,61,326956.84,377459.22
레쏘,37.5926085,127.0776128,서울 중랑구 중랑천로10길 84 1층,7,~100,,1372,21,41,27,9,1,4,2130107,,288.5885059898612,54,29,326956.84,377459.22
뚜레쥬르 망우역점,37.5974353,127.0912033,서울 중랑구 망우로 346 한일써너스빌 1층 뚜레쥬르,708,~100,4.61,5617,21,156,37,10,1,2,2110265,,243.22465744522796,90,63,326956.84,377459.22
토끼를 따라간 앨리스,37.5999426,127.0827177,서울 중랑구 동일로130길 50 1층 토끼를따라간앨리스,57,~100,4.23,1831,30,70,32,8,2,8,2110251,1366843.6666666667,419.8956701539391,41,17,326956.84,377459.22
탐앤탐스 중랑구청점,37.605556,127.0960564,서울 중랑구 신내로14길 10 1층,"1,077",~100,4.33,1694,22,0,18,6,0,10,2130113,5151007.333333333,761.2495934134773,34,10,326956.84,377459.22
통로 베이커,37.6010084,127.0777106,서울 중랑구 중랑역로 85 1층 통로베이커,10,~100,,1179,31,177,22,6,1,4,2130108,,218.9101836305505,34,17,326956.84,377459.22
옥상카페,37.5792158,127.0915698,서울 중랑구 용마산로 299 4층,69,100,4.61,1605,20,0,25,4,1,2,2130112,9155229.666666666,330.23474590602603,41,21,326956.84,377459.22
메가커피 사가정역점,37.5800787,127.0883031,서울 중랑구 면목로 316 1층,"1,701",~100,4.51,1038,26,1,40,3,1,2,2120068,23467706.589743588,91.95814384421747,71,41,326956.84,377459.22
티그레514,37.6021385,127.0875673,서울 중랑구 상봉중앙로10길 5 1층 tigre514,87,~100,4.65,923,15,0,11,2,1,8,2110257,,478.6927572790254,11,4,326956.84,377459.22
커파코너,37.5994533,127.1024761,서울 중랑구 망우로72길 16 1층,78,100,4.31,1388,23,106,19,3,0,8,2110277,10659012.8,927.158441560494,40,21,326956.84,377459.22
THISISMINE,37.5999843,127.0972826,서울 중랑구 신내로 8 2층,45,400,4.58,1568,28,192,29,9,1,2,2110273,4297607.666666667,475.86545177984,65,41,326956.84,377459.22
카페초아,37.5844115,127.079547,서울 중랑구 동일로 603-2 면목 펠리체 빌 1층,78,~100,4.43,3359,24,10,16,7,0,0,2110242,,840.3585560687694,16,0,326956.84,377459.22
매머드익스프레스 사가정점,37.5824839,127.0884758,서울 중랑구 면목로 341 1층 매머드커피(MAMMOTH COFFEE),"1,467",~100,4.38,838,25,1,46,3,1,2,2120068,23467706.589743588,176.789164358015,82,44,326956.84,377459.22
앤드제이,37.5892076,127.0733198,서울 중랑구 중랑천로 43-1,109,~100,4.59,6047,18,8,7,3,0,8,2110237,10414334.94117647,680.9851628754764,23,14,326956.84,377459.22
달리는커피 망우역점,37.6020477,127.0915982,서울 중랑구 상봉중앙로8길 76 상가동 1층 101호,52,~100,,1902,21,28,20,4,1,10,2110267,5882444.833333333,279.0783841577956,34,17,326956.84,377459.22
Cafe de Saera,37.5843921,127.0800932,서울 중랑구 동일로 606 세라디자인센터 1층,141,~100,4.51,1139,24,10,17,7,0,0,2110252,,801.8997384056388,17,0,326956.84,377459.22
얌얌트레이,37.6063237,127.0753609,서울 중랑구 동일로149길 51 1층카페,59,~100,,1240,14,132,12,6,0,6,2130105,1692490.6666666667,522.8780098918727,19,7,326956.84,377459.22
pause,37.6151169,127.0759829,서울 중랑구 동일로 951,36,100,4.88,2330,35,73,27,8,1,2,2110248,,327.6336472180956,73,52,326956.84,377459.22
카페혜윰,37.571848,127.0807444,서울 중랑구 동일로 476 104동 상가9호,56,~100,4.6,2067,18,2,9,4,0,2,2130082,,563.924655561531,10,1,326956.84,377459.22
카페7773,37.5906869,127.0786916,"서울 중랑구 봉우재로 50 202동 101호 (면 목동, 봄작시티50)",20,~100,,1372,26,34,30,7,0,4,2110246,17395155.6,522.246331551028,50,23,326956.84,377459.22
테바커피,37.5935344,127.0773574,서울 중랑구 중랑천로12길 83 수령골든팰리스 1층 101호,44,~100,,2882,18,80,27,9,1,4,2130107,,188.67483100096416,53,28,326956.84,377459.22
공차 사가정역점,37.5800748,127.0880459,서울 중랑구 면목로 313 1층 공차 사가정역점,"1,594",~100,4.55,949,27,1,39,4,1,2,2120068,23467706.589743588,98.72924176004592,70,41,326956.84,377459.22
마마버드 수제 베이글 MAMA BIRD,37.5721879,127.0816895,서울 중랑구 답십리로77길 12 1층,4,~100,,1449,19,2,13,5,1,4,2130082,,472.6761360645915,13,2,326956.84,377459.22
라떼플로라,37.6098604,127.0785003,서울 중랑구 동일로156길 7,267,100,4.31,541,17,122,22,6,1,4,2110247,7412782.583333333,110.09557386479244,45,27,326956.84,377459.22
빵드밀 중랑 카페토브,37.6163425,127.0801655,서울 중랑구 공릉로12가길 6 108호,11,~100,4.38,634,30,28,29,6,1,4,2130109,30233507.0,480.3814396587127,74,51,326956.84,377459.22
메가커피 망우역점,37.5988581,127.0949284,서울 중랑구 망우로 385 1층,632,~100,4.37,2495,28,187,35,6,1,2,2130115,8804461.3,276.91051638966286,68,41,326956.84,377459.22
오늘은 마카롱,37.6049721,127.0952401,서울 중랑구 신내로 65-2,53,~100,4.68,3037,21,0,18,5,0,10,2130113,5151007.333333333,670.5358442965169,33,9,326956.84,377459.22
요거랩,37.6011234,127.0855196,서울 중랑구 상봉중앙로5가길 38 1층 요거랩,22,~100,4.6,2875,18,1,13,1,0,12,2110257,,531.1841295469364,15,7,326956.84,377459.22
주책,37.5843777,127.0850954,서울 중랑구 면목로55길 57 1층,3,100,,808,30,10,38,5,1,2,2110258,5342318.5,488.7768480519406,65,35,326956.84,377459.22
배스킨라빈스 사가정역,37.5808237,127.0886265,서울 중랑구 사가정로 395 SK정보통신,"2,352",~100,4.36,1146,25,1,44,4,1,2,2120068,23467706.589743588,15.243022125745606,78,44,326956.84,377459.22
엠 스터디카페24 양원점,37.6066537,127.1063598,서울 중랑구 양원역로10길 3 309호,20,~100,,1211,14,0,7,8,1,17,2110278,5682692.095238095,136.35712316431776,8,0,326956.84,377459.22
유캔두잇 서울상봉점,37.5984503,127.0917699,서울 중랑구 망우로 353 C동 201호 유캔두잇,307,~100,4.47,5617,17,147,36,7,1,2,2110265,,122.89376185154988,74,50,326956.84,377459.22
메가커피 중랑역점,37.5940283,127.0754399,서울 중랑구 망우로 203 메가커피 중랑역점,"1,591",~100,4.54,2402,18,87,25,8,1,2,2110234,,115.3843593133236,51,28,326956.84,377459.22
더카페 신내역점,37.6128667,127.100142,서울 중랑구 신내로16길 76,368,~100,4.52,3982,27,0,2,7,1,0,2110271,,270.9541269807532,6,3,326956.84,377459.22
슬기로운카페,37.5730772,127.083036,서울 중랑구 답십리로77길 28-31 1층,193,~100,4.87,1421,19,2,13,6,1,4,2110253,,331.4017415272017,13,2,326956.84,377459.22
스몰커피,37.5813737,127.0852209,서울 중랑구 사가정로45길 5 1층,52,~100,4.48,1042,27,4,41,5,1,2,2110259,4788066.333333333,291.9334251066811,74,39,326956.84,377459.22
