tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,store_N,rest_N,day_pop,night_pop,2nPrc_str,2nPrc,평당가격,가성비,가성비_Rank,floor_estate,floor_buliding
월세,390,"7,000",118,1/5,서향,37.546977,126.910512,3589,15,3,8,1,1,396.6735930569885,0,36,23,508151.67,471457.29,"390*24+7,000",163600000.0,1386440.6779661018,0.002588643031784841,503,1,5
월세,200,"3,000",35,1/4,남서향,37.556024,126.925258,5756,43,116,45,7,1,130.32764970330584,2,76,38,508151.67,471457.29,"200*24+3,000",78000000.0,2228571.4285714286,0.0025828205128205126,504,1,4
월세,400,"3,000",141,B1/4,북서향,37.554096,126.920572,2305,43,96,45,7,0,546.0974042439688,2,75,41,508151.67,471457.29,"400*24+3,000",126000000.0,893617.0212765958,0.002579404761904762,505,B1,4
월세,175,"2,000",49,1/5,남서향,37.545074,126.940538,3253,33,33,6,4,1,328.8684599510732,2,13,5,508151.67,471457.29,"175*24+2,000",62000000.0,1265306.1224489796,0.0025709193548387097,506,1,5
월세,200,"1,500",29,1/6,북동향,37.554686,126.91097,5576,35,87,42,3,1,176.23965517565253,2,75,41,508151.67,471457.29,"200*24+1,500",63000000.0,2172413.793103448,0.002566730158730159,507,1,6
월세,170,"3,000",41,1/11,남서향,37.544708,126.946049,4411,31,2,12,6,2,489.0019915651242,10,26,14,508151.67,471457.29,"170*24+3,000",70800000.0,1726829.268292683,0.002554392655367232,508,1,11
월세,700,1억,311,B1/6,서향,37.558939,126.92272,2199,31,105,81,9,1,304.55832515619835,2,155,91,508151.67,471457.29,700*24+1억,268000000.0,861736.3344051447,0.0025518246268656716,509,B1,6
월세,420,1억,107,4/15,서향,37.556175,126.941291,4782,36,2,90,12,3,404.60070599042217,4,166,89,508151.67,471457.29,420*24+1억,200800000.0,1876635.5140186916,0.0025481772908366534,510,4,15
월세,300,"5,000",54,1/1,,37.556586,126.925699,5756,31,124,49,6,1,72.98221964782793,2,79,41,508151.67,471457.29,"300*24+5,000",122000000.0,2259259.2592592593,0.002547737704918033,511,1,1
월세,60,"1,000",19,1/1,북서향,37.547349,126.958924,3270,24,0,2,5,0,734.0246258946979,4,6,5,508151.67,471457.29,"60*24+1,000",24400000.0,1284210.5263157894,0.002546311475409836,512,1,1
월세,100,"1,000",30,1/2,남서향,37.540754,126.95133,2883,46,1,4,6,2,363.675101423735,2,15,9,508151.67,471457.29,"100*24+1,000",34000000.0,1133333.3333333333,0.002543823529411765,513,1,2
월세,200,"3,000",33,1/4,동향,37.547137,126.922786,5973,25,214,36,5,1,64.64435029779136,2,57,37,508151.67,471457.29,"200*24+3,000",78000000.0,2363636.3636363638,0.002527038461538461,514,1,4
월세,600,2억,132,1/2,남향,37.545646,126.915937,6583,21,103,19,5,1,466.5746196785824,2,53,36,508151.67,471457.29,600*24+2억,344000000.0,2606060.606060606,0.00252603488372093,515,1,2
월세,180,"3,000",51,1/1,동향,37.551888,126.908732,3589,24,30,39,4,1,481.9448358809694,2,71,39,508151.67,471457.29,"180*24+3,000",73200000.0,1435294.1176470588,0.002500532786885246,516,1,1
월세,150,"2,000",43,1/4,,37.545914,126.941342,3253,32,26,6,6,1,216.2077527709332,8,15,7,508151.67,471457.29,"150*24+2,000",56000000.0,1302325.5813953488,0.002497839285714286,517,1,4
월세,350,"3,000",123,3/4,동향,37.553699,126.922488,2305,40,126,46,5,1,464.6442423053557,2,74,41,508151.67,471457.29,"350*24+3,000",114000000.0,926829.268292683,0.0024869736842105263,518,3,4
월세,510,"5,000",119,1/5,북서향,37.552491,126.913816,3589,35,68,26,7,1,336.767121959834,2,73,47,508151.67,471457.29,"510*24+5,000",172400000.0,1448739.4957983193,0.0024773259860788864,519,1,5
월세,800,1억,357,2/6,남동향,37.549113,126.931093,2021,56,0,1,6,1,200.60810460252108,8,2,0,508151.67,471457.29,800*24+1억,292000000.0,817927.1708683473,0.0024708801369863016,520,2,6
월세,440,"5,000",170,8/15,북동향,37.553869,126.935428,2260,48,21,35,10,2,190.95491210991327,4,104,69,508151.67,471457.29,"440*24+5,000",155600000.0,915294.1176470588,0.0024691516709511568,521,8,15
월세,150,"2,000",23,1/4,북향,37.547178,126.922673,5973,25,218,38,5,1,61.86937386884629,2,60,39,508151.67,471457.29,"150*24+2,000",56000000.0,2434782.6086956523,0.0024531964285714283,522,1,4
월세,500,1억,142,3/9,남향,37.544709,126.954281,3797,39,0,7,7,1,249.21485903440072,2,12,8,508151.67,471457.29,500*24+1억,220000000.0,1549295.7746478873,0.002450790909090909,523,3,9
월세,95,"1,000",26,B1/3,서향,37.555618,126.928571,3089,31,108,27,5,1,331.2182313582555,2,47,25,508151.67,471457.29,"95*24+1,000",32800000.0,1261538.4615384615,0.00244859756097561,524,B1,3
월세,130,"2,000",33,1/4,서향,37.545583,126.955193,3797,36,0,4,8,1,362.0438893169767,2,8,7,508151.67,471457.29,"130*24+2,000",51200000.0,1551515.1515151516,0.00244728515625,525,1,4
월세,450,"6,000",150,1/1,남향,37.551092,126.934428,2738,49,20,1,11,3,143.14206037645974,4,5,0,508151.67,471457.29,"450*24+6,000",168000000.0,1120000.0,0.002444642857142857,526,1,1
월세,35,"1,000",36,1/1,북서향,37.568969,126.90237,1247,13,0,0,8,1,277.8943106256073,6,0,0,508151.67,471457.29,"35*24+1,000",18400000.0,511111.1111111111,0.002439782608695652,527,1,1
월세,140,"3,000",20,1/4,남서향,37.555388,126.925281,7753,46,120,43,7,1,200.78951672946403,2,69,38,508151.67,471457.29,"140*24+3,000",63600000.0,3180000.0,0.0024380503144654088,528,1,4
월세,195,"3,300",66,1/5,남서향,37.568289,126.905709,2947,17,1,0,6,0,570.3371320514682,6,1,0,508151.67,471457.29,"195*24+3,300",79800000.0,1209090.9090909092,0.002437368421052631,529,1,5
월세,250,"2,000",115,2/5,북서향,37.554856,126.934258,1691,43,49,48,10,2,234.3283487717869,6,140,95,508151.67,471457.29,"250*24+2,000",80000000.0,695652.1739130435,0.0024308125000000002,530,2,5
월세,300,"5,000",57,1/1,남향,37.576372,126.895794,5185,24,1,2,9,2,458.3902831719428,2,8,3,508151.67,471457.29,"300*24+5,000",122000000.0,2140350.8771929825,0.0024225,531,1,1
월세,200,"2,500",49,1/2,동향,37.547991,126.913195,3589,24,71,21,6,1,170.56055937281147,2,65,45,508151.67,471457.29,"200*24+2,500",73000000.0,1489795.918367347,0.0024090547945205478,532,1,2
월세,90,"1,000",33,4/5,북동향,37.553801,126.922404,2305,39,118,46,5,1,459.39514025677073,2,73,40,508151.67,471457.29,"90*24+1,000",31600000.0,957575.7575757576,0.002407120253164557,533,4,5
월세,500,"6,000",68,3/5,북서향,37.560606,126.925817,6355,21,117,95,7,1,381.5604604918695,0,171,97,508151.67,471457.29,"500*24+6,000",180000000.0,2647058.8235294116,0.002400777777777778,534,3,5
월세,"1,000","1억 2,000",133,전체층/4,남서향,37.559367,126.925199,6495,17,145,91,5,1,242.38081604959123,0,167,97,508151.67,471457.29,"1,000*24+1억 2,000",360000000.0,2706766.917293233,0.002399541666666667,535,전체층,4
월세,370,1억,87,2/3,북향,37.554467,126.923685,5192,38,149,40,6,1,337.8823229389888,2,70,38,508151.67,471457.29,370*24+1억,188800000.0,2170114.942528736,0.0023924999999999997,536,2,3
월세,280,"3,000",53,1/2,북서향,37.541726,126.950777,4384,45,2,7,7,2,264.7950007206752,4,22,12,508151.67,471457.29,"280*24+3,000",97200000.0,1833962.2641509434,0.0023904526748971195,537,1,2
월세,150,"2,000",66,2/4,남향,37.554529,126.946656,2027,18,2,22,6,1,251.54325040775143,8,42,21,508151.67,471457.29,"150*24+2,000",56000000.0,848484.8484848485,0.0023889642857142855,538,2,4
월세,800,1억,194,1/2,남향,37.548775,126.915256,3589,29,186,32,7,1,154.07205442829957,2,91,64,508151.67,471457.29,800*24+1억,292000000.0,1505154.6391752576,0.002384472602739726,539,1,2
월세,500,"7,000",80,1/1,남서향,37.551811,126.923997,5652,36,167,40,4,1,466.3980380292117,4,72,44,508151.67,471457.29,"500*24+7,000",190000000.0,2375000.0,0.0023797894736842106,540,1,1
월세,500,"1억 3,000",394,B1/15,북향,37.539047,126.944284,1509,28,45,3,5,1,156.67637868407652,4,17,11,508151.67,471457.29,"500*24+1억 3,000",250000000.0,634517.7664974619,0.0023781839999999998,541,B1,15
월세,80,"1,000",79,B1/4,북향,37.557345,126.902681,879,43,109,39,2,0,664.4767816357095,4,61,26,508151.67,471457.29,"80*24+1,000",29200000.0,369620.253164557,0.0023781164383561643,542,B1,4
월세,85,"1,500",21,1/3,남향,37.559829,126.902165,4000,41,33,18,1,1,422.8129772923551,4,31,12,508151.67,471457.29,"85*24+1,500",35400000.0,1685714.2857142857,0.0023728813559322033,543,1,3
월세,100,"3,000",49,1/1,남향,37.54603,126.956059,2611,31,0,3,7,1,452.9379575532532,2,6,5,508151.67,471457.29,"100*24+3,000",54000000.0,1102040.8163265307,0.0023692407407407408,544,1,1
월세,242,"2,000",42,1/3,북동향,37.542057,126.951522,4384,41,1,7,6,1,218.1408734786736,4,20,11,508151.67,471457.29,"242*24+2,000",78080000.0,1859047.619047619,0.0023581967213114757,545,1,3
월세,240,"5,000",132,B1/5,북향,37.555178,126.938552,1922,30,21,61,12,2,146.32562773326595,4,173,121,508151.67,471457.29,"240*24+5,000",107600000.0,815151.5151515151,0.002357843866171004,546,B1,5
월세,"1,400","2억 5,000",228,1/3,북서향,37.552836,126.924711,6057,42,159,38,2,1,487.9533746326555,4,61,39,508151.67,471457.29,"1,400*24+2억 5,000",586000000.0,2570175.4385964912,0.0023566484641638226,547,1,3
월세,160,"3,000",52,4/4,서향,37.555172,126.929002,3089,32,113,22,5,1,390.3021725057018,2,42,23,508151.67,471457.29,"160*24+3,000",68400000.0,1315384.6153846155,0.002348362573099415,548,4,4
월세,35,500,21,1/1,남동향,37.556594,126.952204,1487,25,1,8,5,1,356.9507313518021,14,12,4,508151.67,471457.29,35*24+500,13400000.0,638095.2380952381,0.002330373134328358,549,1,1
월세,250,"3,000",33,3/4,북서향,37.560222,126.925571,6355,20,129,94,8,1,337.33710121127723,0,171,98,508151.67,471457.29,"250*24+3,000",90000000.0,2727272.727272727,0.002330166666666667,550,3,4
월세,400,"6,000",101,1/5,동향,37.549003,126.914826,3589,28,109,32,7,1,108.62512186566174,2,90,62,508151.67,471457.29,"400*24+6,000",156000000.0,1544554.4554455446,0.002323647435897436,551,1,5
월세,120,"2,000",33,1/3,북서향,37.54676,126.928471,3435,39,0,5,6,1,320.0035776968681,2,7,1,508151.67,471457.29,"120*24+2,000",48800000.0,1478787.878787879,0.0023228483606557377,552,1,3
월세,75,"1,000",67,B1/5,동향,37.555919,126.955449,969,23,0,7,6,2,169.8928468214027,8,7,2,508151.67,471457.29,"75*24+1,000",28000000.0,417910.447761194,0.0023186785714285714,553,B1,5
월세,250,"5,000",125,1/5,남서향,37.55505,126.932505,2033,45,93,43,9,2,386.9231168788804,2,109,70,508151.67,471457.29,"250*24+5,000",110000000.0,880000.0,0.002310227272727273,554,1,5
월세,766,"1억 5,000",214,B1/17,북향,37.55103,126.915166,3589,31,71,30,6,1,214.9101612667684,4,87,61,508151.67,471457.29,"766*24+1억 5,000",333840000.0,1560000.0,0.0023006410256410257,555,B1,17
월세,120,500,25,1/4,서향,37.549389,126.958458,3106,28,0,3,7,0,504.472969226896,6,7,6,508151.67,471457.29,120*24+500,33800000.0,1352000.0,0.0022973372781065087,556,1,4
월세,180,"2,000",105,B1/4,남동향,37.562716,126.926394,1382,23,78,126,8,0,620.6978607165561,0,204,115,508151.67,471457.29,"180*24+2,000",63200000.0,601904.7619047619,0.002296044303797468,557,B1,4
월세,260,"3,000",92,B1/4,남동향,37.55248,126.923151,2305,36,186,43,3,0,530.3887640478478,2,75,46,508151.67,471457.29,"260*24+3,000",92400000.0,1004347.8260869565,0.002295021645021645,558,B1,4
월세,320,"5,000",109,B1/9,북향,37.547592,126.920938,2663,28,246,39,6,1,169.30189792350737,2,79,53,508151.67,471457.29,"320*24+5,000",126800000.0,1163302.7522935779,0.002289171924290221,559,B1,9
월세,250,"2,500",58,1/2,북서향,37.561338,126.922433,3352,24,78,116,5,0,529.2073093084873,6,193,106,508151.67,471457.29,"250*24+2,500",85000000.0,1465517.2413793104,0.0022872470588235294,560,1,2
월세,160,"2,000",135,2/3,남향,37.556711,126.950882,989,22,1,17,7,2,429.2089888976262,14,31,13,508151.67,471457.29,"160*24+2,000",58400000.0,432592.5925925926,0.0022862157534246576,561,2,3
월세,100,"1,000",34,5/5,남서향,37.547326,126.954665,2280,28,0,5,7,1,456.83876704903207,6,13,10,508151.67,471457.29,"100*24+1,000",34000000.0,1000000.0,0.00228,562,5,5
월세,95,"2,000",48,B1/2,동향,37.555519,126.932541,2033,40,94,45,9,2,386.01689799920536,2,124,82,508151.67,471457.29,"95*24+2,000",42800000.0,891666.6666666666,0.00228,563,B1,2
월세,230,"3,000",84,B1/2,북동향,37.556131,126.919306,2305,46,74,31,7,0,548.3531015002537,2,59,31,508151.67,471457.29,"230*24+3,000",85200000.0,1014285.7142857143,0.0022725352112676054,564,B1,2
월세,600,1억,55,1/2,남동향,37.5554,126.926184,10072,41,112,38,5,1,211.4607922429732,2,60,32,508151.67,471457.29,600*24+1억,244000000.0,4436363.636363637,0.0022703278688524587,565,1,2
월세,70,"1,500",21,1/2,남동향,37.54708,126.928591,3435,41,0,5,6,1,302.8241962652991,2,6,1,508151.67,471457.29,"70*24+1,500",31800000.0,1514285.7142857143,0.0022683962264150944,566,1,2
월세,900,1억,269,1/3,남서향,37.545656,126.919382,2663,19,190,35,4,1,382.1744033956997,2,72,45,508151.67,471457.29,900*24+1억,316000000.0,1174721.189591078,0.002266920886075949,567,1,3
월세,600,1억,80,1/7,동향,37.555551,126.939111,6891,36,20,65,9,1,200.94317565326773,4,177,122,508151.67,471457.29,600*24+1억,244000000.0,3050000.0,0.002259344262295082,568,1,7
월세,180,"2,500",70,3/5,서향,37.558723,126.923306,2199,26,111,80,8,1,249.87378534781467,2,153,90,508151.67,471457.29,"180*24+2,500",68200000.0,974285.7142857143,0.002257038123167155,569,3,5
월세,130,"2,000",50,3/5,서향,37.555209,126.920076,2305,46,97,37,7,0,517.0165354119183,2,69,38,508151.67,471457.29,"130*24+2,000",51200000.0,1024000.0,0.0022509765625,570,3,5
월세,100,"2,000",49,2/3,북동향,37.549248,126.931235,2021,55,0,1,7,2,210.16845579504675,8,2,0,508151.67,471457.29,"100*24+2,000",44000000.0,897959.1836734693,0.002250659090909091,571,2,3
월세,400,1억,85,1/6,북향,37.575071,126.895497,5185,23,1,2,9,0,514.2919377611454,2,5,1,508151.67,471457.29,400*24+1억,196000000.0,2305882.3529411764,0.0022485969387755103,572,1,6
월세,190,"6,000",66,1/4,동향,37.538576,126.946625,3590,31,28,3,6,1,126.68242636427712,4,19,13,508151.67,471457.29,"190*24+6,000",105600000.0,1600000.0,0.00224375,573,1,4
월세,90,"1,000",16,1/3,남서향,37.544167,126.936582,4431,24,24,0,5,0,545.376885255783,4,2,0,508151.67,471457.29,"90*24+1,000",31600000.0,1975000.0,0.002243544303797468,574,1,3
월세,110,"2,000",29,B1/3,남동향,37.551375,126.907773,3589,20,29,33,5,0,561.8742282157424,2,62,36,508151.67,471457.29,"110*24+2,000",46400000.0,1600000.0,0.002243125,575,B1,3
월세,330,"9,000",73,B1/3,남동향,37.554934,126.923489,5192,33,144,41,7,1,301.4238863977833,2,76,43,508151.67,471457.29,"330*24+9,000",169200000.0,2317808.2191780824,0.0022400472813238767,576,B1,3
월세,750,1억,143,2/2,남향,37.541425,126.950692,4384,48,2,7,7,2,299.0483558790815,4,22,12,508151.67,471457.29,750*24+1억,280000000.0,1958041.958041958,0.0022389714285714285,577,2,2
월세,110,"1,000",40,1/3,남향,37.555104,126.93378,2032,44,67,48,10,2,274.4369152715353,6,139,94,508151.67,471457.29,"110*24+1,000",36400000.0,910000.0,0.002232967032967033,578,1,3
월세,110,"1,000",69,2/3,북동향,37.563721,126.913512,1176,24,9,3,3,0,558.2352086463287,18,7,2,508151.67,471457.29,"110*24+1,000",36400000.0,527536.231884058,0.0022292307692307694,579,2,3
월세,260,"3,000",49,1/4,남향,37.549966,126.936611,4200,42,2,1,11,2,227.23963180497955,6,5,1,508151.67,471457.29,"260*24+3,000",92400000.0,1885714.2857142857,0.0022272727272727275,580,1,4
월세,230,"3,000",59,1/3,동향,37.538107,126.94659,3215,29,28,3,6,1,173.1331719869957,4,16,11,508151.67,471457.29,"230*24+3,000",85200000.0,1444067.7966101696,0.002226349765258216,581,1,3
월세,270,"4,000",39,1/3,북향,37.547052,126.922569,5973,25,214,38,5,1,77.93504349909391,2,59,39,508151.67,471457.29,"270*24+4,000",104800000.0,2687179.487179487,0.002222776717557252,582,1,3
월세,260,"3,000",40,2/16,북동향,37.581344,126.888569,5108,37,7,0,12,0,623.0542565905536,4,4,2,508151.67,471457.29,"260*24+3,000",92400000.0,2310000.0,0.0022112554112554113,583,2,16
월세,40,"1,000",9,1/2,동향,37.548226,126.945348,4809,26,1,8,4,1,293.4714754179429,14,15,8,508151.67,471457.29,"40*24+1,000",19600000.0,2177777.777777778,0.0022082142857142856,584,1,2
월세,"2,300",3억,813,B1/7,남향,37.555051,126.920691,2305,45,83,37,7,1,477.0725000431408,2,69,38,508151.67,471457.29,"2,300*24+3억",852000000.0,1047970.479704797,0.0021994894366197185,585,B1,7
월세,250,"4,000",70,2/22,남동향,37.552182,126.955507,3130,12,0,4,6,1,207.9811442282494,8,8,6,508151.67,471457.29,"250*24+4,000",100000000.0,1428571.4285714286,0.002191,586,2,22
월세,240,"8,000",132,B1/5,,37.555125,126.922836,2283,34,130,44,8,1,321.1797560560481,2,79,44,508151.67,471457.29,"240*24+8,000",137600000.0,1042424.2424242424,0.0021900872093023258,587,B1,5
월세,700,1억,214,3/6,,37.547085,126.934625,2738,40,1,1,10,1,235.6786441945791,8,4,1,508151.67,471457.29,700*24+1억,268000000.0,1252336.4485981308,0.002186313432835821,588,3,6
월세,185,"2,000",42,B1/2,북동향,37.561334,126.922149,3352,25,78,113,5,0,541.560291867371,6,190,105,508151.67,471457.29,"185*24+2,000",64400000.0,1533333.3333333333,0.0021860869565217393,589,B1,2
월세,300,"5,000",115,B1/3,동향,37.553532,126.922547,2305,41,132,45,6,1,477.53386920151945,2,73,41,508151.67,471457.29,"300*24+5,000",122000000.0,1060869.5652173914,0.002172745901639344,590,B1,3
월세,180,"2,000",16,1/6,북동향,37.5486,126.917203,8571,30,237,43,7,1,320.1051102444084,2,103,68,508151.67,471457.29,"180*24+2,000",63200000.0,3950000.0,0.002169873417721519,591,1,6
월세,350,"5,000",81,1/5,남서향,37.549523,126.907415,3589,14,12,14,5,0,557.554162342261,0,35,22,508151.67,471457.29,"350*24+5,000",134000000.0,1654320.987654321,0.0021694701492537315,592,1,5
월세,220,"4,000",56,2/4,북향,37.546506,126.914573,3589,23,77,17,6,1,336.924318355478,2,57,38,508151.67,471457.29,"220*24+4,000",92800000.0,1657142.857142857,0.0021657758620689657,593,2,4
월세,420,"6,000",198,2/3,,37.539706,126.944213,1756,26,56,2,5,1,152.27351240422803,2,16,11,508151.67,471457.29,"420*24+6,000",160800000.0,812121.2121212122,0.002162238805970149,594,2,3
월세,380,"5,000",85,1/5,동향,37.548896,126.915787,3589,28,199,36,8,1,191.24084920216467,2,97,67,508151.67,471457.29,"380*24+5,000",141200000.0,1661176.4705882352,0.002160516997167139,595,1,5
월세,200,"1,000",16,1/2,동향,37.550331,126.919945,7825,31,248,49,7,1,387.5935473737516,2,101,71,508151.67,471457.29,"200*24+1,000",58000000.0,3625000.0,0.0021586206896551724,596,1,2
월세,105,"1,000",34,1/1,북동향,37.552752,126.935928,2233,42,21,22,11,2,98.72205344270556,8,53,28,508151.67,471457.29,"105*24+1,000",35200000.0,1035294.1176470588,0.002156875,597,1,1
월세,100,"1,200",40,1/4,남서향,37.547058,126.940158,1941,34,0,6,6,1,186.19791576818608,8,11,4,508151.67,471457.29,"100*24+1,200",36000000.0,900000.0,0.0021566666666666665,598,1,4
월세,295,"5,000",133,2/3,남향,37.555423,126.934649,1958,42,38,54,10,2,200.405539047131,6,159,110,508151.67,471457.29,"295*24+5,000",120800000.0,908270.6766917293,0.0021557450331125827,599,2,3
월세,130,"1,000",51,1/5,남향,37.555725,126.900703,1740,33,103,37,1,0,825.143479307906,2,53,19,508151.67,471457.29,"130*24+1,000",41200000.0,807843.1372549019,0.002153883495145631,600,1,5
월세,500,"1억 5,000",319,5/6,,37.551551,126.961792,1814,17,1,2,4,0,501.1405337885209,12,4,1,508151.67,471457.29,"500*24+1억 5,000",270000000.0,846394.9843260188,0.002143207407407407,601,5,6
월세,200,"3,000",96,2/5,북향,37.556059,126.899354,1740,32,76,23,1,0,900.5506446784241,2,34,11,508151.67,471457.29,"200*24+3,000",78000000.0,812500.0,0.0021415384615384617,602,2,5
월세,680,1억,267,B1/9,,37.549451,126.939381,2111,24,1,3,6,2,301.7502945486042,6,6,1,508151.67,471457.29,680*24+1억,263200000.0,985767.7902621722,0.002141477963525836,603,B1,9
월세,80,"1,000",117,B1/2,남향,37.563231,126.917068,534,35,8,24,5,0,601.2567058325906,6,26,10,508151.67,471457.29,"80*24+1,000",29200000.0,249572.64957264956,0.0021396575342465755,604,B1,2
월세,45,"2,000",35,2/3,남향,37.554237,126.960837,1882,27,2,1,4,1,358.4665363876795,12,2,0,508151.67,471457.29,"45*24+2,000",30800000.0,880000.0,0.002138636363636364,605,2,3
월세,200,"5,000",196,B1/5,동향,37.567574,126.907932,1069,21,2,0,7,0,606.057963930793,8,2,0,508151.67,471457.29,"200*24+5,000",98000000.0,500000.0,0.002138,606,B1,5
