,dong,food,func,set,data
52,7.0,7.0,21.0,3.0,110.0
53,7.0,7.0,21.0,4.0,110.0
54,7.0,7.0,21.0,5.0,107.0
55,7.0,7.0,21.0,6.0,106.0
56,7.0,8.0,21.0,0.0,63.0
57,7.0,8.0,21.0,1.0,70.0
58,7.0,8.0,21.0,2.0,78.0
59,7.0,8.0,21.0,3.0,76.0
60,7.0,8.0,21.0,4.0,96.0
61,7.0,8.0,21.0,5.0,104.0
62,7.0,8.0,21.0,6.0,56.0
63,7.0,9.0,21.0,0.0,194.0
64,7.0,9.0,21.0,1.0,196.0
65,7.0,9.0,21.0,2.0,213.0
66,7.0,9.0,21.0,3.0,209.0
67,7.0,9.0,21.0,4.0,230.0
68,7.0,9.0,21.0,5.0,263.0
69,7.0,9.0,21.0,6.0,220.0
0,7.0,0.0,22.0,0.0,1660090.0
1,7.0,0.0,22.0,1.0,1826600.0
2,7.0,0.0,22.0,2.0,1903810.0
3,7.0,0.0,22.0,3.0,1879960.0
4,7.0,0.0,22.0,4.0,2219900.0
5,7.0,0.0,22.0,5.0,2093060.0
6,7.0,0.0,22.0,6.0,1334030.0
7,7.0,1.0,22.0,0.0,4862600.0
8,7.0,1.0,22.0,1.0,4267140.0
9,7.0,1.0,22.0,2.0,3170170.0
10,7.0,1.0,22.0,3.0,5086330.0
11,7.0,1.0,22.0,4.0,6117830.0
12,7.0,1.0,22.0,5.0,7005200.0
13,7.0,1.0,22.0,6.0,5994410.0
14,7.0,2.0,22.0,0.0,2642880.0
15,7.0,2.0,22.0,1.0,2535330.0
16,7.0,2.0,22.0,2.0,2727310.0
17,7.0,2.0,22.0,3.0,2687010.0
18,7.0,2.0,22.0,4.0,3392820.0
19,7.0,2.0,22.0,5.0,3768060.0
20,7.0,2.0,22.0,6.0,2870220.0
21,7.0,3.0,22.0,0.0,1519820.0
22,7.0,3.0,22.0,1.0,1813430.0
23,7.0,3.0,22.0,2.0,2001990.0
24,7.0,3.0,22.0,3.0,2036770.0
25,7.0,3.0,22.0,4.0,2835570.0
26,7.0,3.0,22.0,5.0,3810750.0
27,7.0,3.0,22.0,6.0,2757120.0
28,7.0,4.0,22.0,0.0,1132340.0
29,7.0,4.0,22.0,1.0,3309740.0
30,7.0,4.0,22.0,2.0,2916050.0
31,7.0,4.0,22.0,3.0,2985560.0
32,7.0,4.0,22.0,4.0,4273490.0
33,7.0,4.0,22.0,5.0,4973810.0
34,7.0,4.0,22.0,6.0,3545690.0
35,7.0,5.0,22.0,0.0,35680.0
36,7.0,5.0,22.0,1.0,1015550.0
37,7.0,5.0,22.0,2.0,835200.0
38,7.0,5.0,22.0,3.0,830350.0
39,7.0,5.0,22.0,4.0,1088350.0
40,7.0,5.0,22.0,5.0,1134640.0
41,7.0,5.0,22.0,6.0,967770.0
42,7.0,6.0,22.0,0.0,598650.0
43,7.0,6.0,22.0,1.0,471420.0
44,7.0,6.0,22.0,2.0,649670.0
45,7.0,6.0,22.0,3.0,529760.0
46,7.0,6.0,22.0,4.0,814840.0
47,7.0,6.0,22.0,5.0,753560.0
48,7.0,6.0,22.0,6.0,778440.0
49,7.0,7.0,22.0,0.0,1306860.0
50,7.0,7.0,22.0,1.0,1210200.0
51,7.0,7.0,22.0,2.0,1148570.0
52,7.0,7.0,22.0,3.0,1297500.0
53,7.0,7.0,22.0,4.0,1395940.0
54,7.0,7.0,22.0,5.0,1598240.0
55,7.0,7.0,22.0,6.0,1423050.0
56,7.0,8.0,22.0,0.0,1511330.0
57,7.0,8.0,22.0,1.0,1827800.0
58,7.0,8.0,22.0,2.0,2232840.0
59,7.0,8.0,22.0,3.0,2074850.0
60,7.0,8.0,22.0,4.0,2928330.0
61,7.0,8.0,22.0,5.0,3398840.0
62,7.0,8.0,22.0,6.0,1792300.0
63,7.0,9.0,22.0,0.0,1517180.0
64,7.0,9.0,22.0,1.0,1494040.0
65,7.0,9.0,22.0,2.0,1721750.0
66,7.0,9.0,22.0,3.0,1688640.0
67,7.0,9.0,22.0,4.0,2249100.0
68,7.0,9.0,22.0,5.0,2623110.0
69,7.0,9.0,22.0,6.0,2121730.0
0,8.0,0.0,4.0,0.0,58.9
1,8.0,0.0,4.0,1.0,41.1
2,8.0,1.0,4.0,0.0,54.5
3,8.0,1.0,4.0,1.0,45.5
4,8.0,2.0,4.0,0.0,51.6
5,8.0,2.0,4.0,1.0,48.4
6,8.0,3.0,4.0,0.0,44.2
7,8.0,3.0,4.0,1.0,55.8
8,8.0,4.0,4.0,0.0,30.2
9,8.0,4.0,4.0,1.0,69.8
10,8.0,5.0,4.0,0.0,51.9
11,8.0,5.0,4.0,1.0,48.1
12,8.0,6.0,4.0,0.0,55.7
13,8.0,6.0,4.0,1.0,44.3
14,8.0,7.0,4.0,0.0,44.8
15,8.0,7.0,4.0,1.0,55.2
16,8.0,8.0,4.0,0.0,56.0
17,8.0,8.0,4.0,1.0,44.0
18,8.0,9.0,4.0,0.0,42.1
19,8.0,9.0,4.0,1.0,57.9
0,8.0,0.0,32.0,0.0,305770.0
1,8.0,0.0,32.0,1.0,286170.0
2,8.0,0.0,32.0,2.0,4638030.0
3,8.0,0.0,32.0,3.0,2604820.0
4,8.0,0.0,32.0,4.0,10119540.0
5,8.0,0.0,32.0,5.0,3715970.0
6,8.0,1.0,32.0,0.0,167890.0
7,8.0,1.0,32.0,1.0,61780.0
8,8.0,1.0,32.0,2.0,7030280.0
9,8.0,1.0,32.0,3.0,4318760.0
10,8.0,1.0,32.0,4.0,13891490.0
11,8.0,1.0,32.0,5.0,3672050.0
12,8.0,2.0,32.0,0.0,290420.0
13,8.0,2.0,32.0,1.0,44310.0
14,8.0,2.0,32.0,2.0,5652970.0
15,8.0,2.0,32.0,3.0,3959900.0
16,8.0,2.0,32.0,4.0,13014780.0
17,8.0,2.0,32.0,5.0,4718480.0
18,8.0,3.0,32.0,0.0,160640.0
19,8.0,3.0,32.0,1.0,79910.0
20,8.0,3.0,32.0,2.0,3928850.0
21,8.0,3.0,32.0,3.0,4012540.0
22,8.0,3.0,32.0,4.0,9037310.0
23,8.0,3.0,32.0,5.0,2662290.0
24,8.0,4.0,32.0,0.0,9720.0
25,8.0,4.0,32.0,1.0,1948780.0
26,8.0,4.0,32.0,2.0,4914170.0
27,8.0,4.0,32.0,3.0,6426730.0
28,8.0,4.0,32.0,4.0,7674550.0
29,8.0,4.0,32.0,5.0,1695710.0
30,8.0,5.0,32.0,0.0,672540.0
31,8.0,5.0,32.0,1.0,840180.0
32,8.0,5.0,32.0,2.0,4349270.0
33,8.0,5.0,32.0,3.0,3661160.0
34,8.0,5.0,32.0,4.0,8158610.0
35,8.0,5.0,32.0,5.0,2431530.0
36,8.0,6.0,32.0,0.0,472350.0
37,8.0,6.0,32.0,1.0,108590.0
38,8.0,6.0,32.0,2.0,497890.0
39,8.0,6.0,32.0,3.0,720610.0
40,8.0,6.0,32.0,4.0,5630800.0
41,8.0,6.0,32.0,5.0,4191940.0
42,8.0,7.0,32.0,0.0,224350.0
43,8.0,7.0,32.0,1.0,304540.0
44,8.0,7.0,32.0,2.0,4207320.0
45,8.0,7.0,32.0,3.0,3238750.0
46,8.0,7.0,32.0,4.0,6680640.0
47,8.0,7.0,32.0,5.0,1898980.0
48,8.0,8.0,32.0,0.0,1490240.0
49,8.0,8.0,32.0,1.0,117670.0
50,8.0,8.0,32.0,2.0,558380.0
51,8.0,8.0,32.0,3.0,796890.0
52,8.0,8.0,32.0,4.0,7299120.0
53,8.0,8.0,32.0,5.0,9018860.0
54,8.0,9.0,32.0,0.0,63260.0
55,8.0,9.0,32.0,1.0,1049000.0
56,8.0,9.0,32.0,2.0,4596720.0
57,8.0,9.0,32.0,3.0,6550660.0
58,8.0,9.0,32.0,4.0,6323640.0
59,8.0,9.0,32.0,5.0,1170110.0
0,8.0,0.0,31.0,0.0,8.0
1,8.0,0.0,31.0,1.0,19.0
2,8.0,0.0,31.0,2.0,262.0
3,8.0,0.0,31.0,3.0,105.0
4,8.0,0.0,31.0,4.0,265.0
5,8.0,0.0,31.0,5.0,72.0
6,8.0,1.0,31.0,0.0,5.0
7,8.0,1.0,31.0,1.0,3.0
8,8.0,1.0,31.0,2.0,323.0
9,8.0,1.0,31.0,3.0,182.0
10,8.0,1.0,31.0,4.0,381.0
11,8.0,1.0,31.0,5.0,74.0
12,8.0,2.0,31.0,0.0,9.0
13,8.0,2.0,31.0,1.0,6.0
14,8.0,2.0,31.0,2.0,287.0
15,8.0,2.0,31.0,3.0,179.0
16,8.0,2.0,31.0,4.0,383.0
17,8.0,2.0,31.0,5.0,86.0
18,8.0,3.0,31.0,0.0,4.0
19,8.0,3.0,31.0,1.0,3.0
20,8.0,3.0,31.0,2.0,162.0
21,8.0,3.0,31.0,3.0,133.0
22,8.0,3.0,31.0,4.0,241.0
23,8.0,3.0,31.0,5.0,48.0
24,8.0,4.0,31.0,0.0,0.0
25,8.0,4.0,31.0,1.0,237.0
26,8.0,4.0,31.0,2.0,489.0
27,8.0,4.0,31.0,3.0,621.0
28,8.0,4.0,31.0,4.0,828.0
29,8.0,4.0,31.0,5.0,194.0
30,8.0,5.0,31.0,0.0,68.0
31,8.0,5.0,31.0,1.0,117.0
32,8.0,5.0,31.0,2.0,377.0
33,8.0,5.0,31.0,3.0,301.0
34,8.0,5.0,31.0,4.0,587.0
35,8.0,5.0,31.0,5.0,212.0
36,8.0,6.0,31.0,0.0,18.0
37,8.0,6.0,31.0,1.0,12.0
38,8.0,6.0,31.0,2.0,39.0
39,8.0,6.0,31.0,3.0,44.0
40,8.0,6.0,31.0,4.0,239.0
41,8.0,6.0,31.0,5.0,151.0
42,8.0,7.0,31.0,0.0,11.0
43,8.0,7.0,31.0,1.0,27.0
44,8.0,7.0,31.0,2.0,292.0
45,8.0,7.0,31.0,3.0,213.0
46,8.0,7.0,31.0,4.0,379.0
47,8.0,7.0,31.0,5.0,80.0
48,8.0,8.0,31.0,0.0,35.0
49,8.0,8.0,31.0,1.0,8.0
50,8.0,8.0,31.0,2.0,35.0
51,8.0,8.0,31.0,3.0,39.0
52,8.0,8.0,31.0,4.0,213.0
53,8.0,8.0,31.0,5.0,202.0
54,8.0,9.0,31.0,0.0,3.0
55,8.0,9.0,31.0,1.0,210.0
56,8.0,9.0,31.0,2.0,526.0
57,8.0,9.0,31.0,3.0,633.0
58,8.0,9.0,31.0,4.0,552.0
59,8.0,9.0,31.0,5.0,73.0
0,8.0,0.0,12.0,0.0,337760.0
1,8.0,0.0,12.0,1.0,7382806.0
2,8.0,0.0,12.0,2.0,4891308.0
3,8.0,0.0,12.0,3.0,2810060.0
4,8.0,0.0,12.0,4.0,2308462.0
5,8.0,0.0,12.0,5.0,1224258.0
6,8.0,1.0,12.0,0.0,622851.0
7,8.0,1.0,12.0,1.0,9384421.0
8,8.0,1.0,12.0,2.0,6973642.0
9,8.0,1.0,12.0,3.0,3802182.0
10,8.0,1.0,12.0,4.0,3049066.0
11,8.0,1.0,12.0,5.0,1409533.0
12,8.0,2.0,12.0,0.0,615702.0
13,8.0,2.0,12.0,1.0,11904569.0
14,8.0,2.0,12.0,2.0,6794107.0
15,8.0,2.0,12.0,3.0,2892673.0
16,8.0,2.0,12.0,4.0,2332115.0
17,8.0,2.0,12.0,5.0,873253.0
18,8.0,3.0,12.0,0.0,574070.0
19,8.0,3.0,12.0,1.0,9353034.0
20,8.0,3.0,12.0,2.0,4907610.0
21,8.0,3.0,12.0,3.0,1918084.0
22,8.0,3.0,12.0,4.0,1620425.0
23,8.0,3.0,12.0,5.0,457400.0
24,8.0,4.0,12.0,0.0,664286.0
25,8.0,4.0,12.0,1.0,8892687.0
26,8.0,4.0,12.0,2.0,5070858.0
27,8.0,4.0,12.0,3.0,3233505.0
28,8.0,4.0,12.0,4.0,2642446.0
29,8.0,4.0,12.0,5.0,1246956.0
30,8.0,5.0,12.0,0.0,542256.0
31,8.0,5.0,12.0,1.0,8281026.0
32,8.0,5.0,12.0,2.0,4320308.0
33,8.0,5.0,12.0,3.0,2484021.0
34,8.0,5.0,12.0,4.0,2159715.0
35,8.0,5.0,12.0,5.0,689995.0
36,8.0,6.0,12.0,0.0,389211.0
37,8.0,6.0,12.0,1.0,4285852.0
38,8.0,6.0,12.0,2.0,2266697.0
39,8.0,6.0,12.0,3.0,1862625.0
40,8.0,6.0,12.0,4.0,1599421.0
41,8.0,6.0,12.0,5.0,574141.0
42,8.0,7.0,12.0,0.0,548762.0
43,8.0,7.0,12.0,1.0,7100934.0
44,8.0,7.0,12.0,2.0,3913173.0
45,8.0,7.0,12.0,3.0,2093146.0
46,8.0,7.0,12.0,4.0,1385007.0
47,8.0,7.0,12.0,5.0,418093.0
48,8.0,8.0,12.0,0.0,622650.0
49,8.0,8.0,12.0,1.0,10148780.0
50,8.0,8.0,12.0,2.0,4129937.0
51,8.0,8.0,12.0,3.0,1711942.0
52,8.0,8.0,12.0,4.0,1418869.0
53,8.0,8.0,12.0,5.0,355234.0
54,8.0,9.0,12.0,0.0,757481.0
55,8.0,9.0,12.0,1.0,9461596.0
56,8.0,9.0,12.0,2.0,5024463.0
57,8.0,9.0,12.0,3.0,1914404.0
58,8.0,9.0,12.0,4.0,1376036.0
59,8.0,9.0,12.0,5.0,387513.0
0,8.0,0.0,11.0,0.0,16.0
1,8.0,0.0,11.0,1.0,250.0
2,8.0,0.0,11.0,2.0,164.0
3,8.0,0.0,11.0,3.0,105.0
4,8.0,0.0,11.0,4.0,87.0
5,8.0,0.0,11.0,5.0,48.0
6,8.0,1.0,11.0,0.0,40.0
7,8.0,1.0,11.0,1.0,355.0
8,8.0,1.0,11.0,2.0,212.0
9,8.0,1.0,11.0,3.0,134.0
10,8.0,1.0,11.0,4.0,105.0
11,8.0,1.0,11.0,5.0,43.0
12,8.0,2.0,11.0,0.0,36.0
13,8.0,2.0,11.0,1.0,448.0
14,8.0,2.0,11.0,2.0,216.0
15,8.0,2.0,11.0,3.0,99.0
16,8.0,2.0,11.0,4.0,84.0
17,8.0,2.0,11.0,5.0,30.0
18,8.0,3.0,11.0,0.0,24.0
19,8.0,3.0,11.0,1.0,284.0
20,8.0,3.0,11.0,2.0,140.0
21,8.0,3.0,11.0,3.0,61.0
22,8.0,3.0,11.0,4.0,47.0
23,8.0,3.0,11.0,5.0,12.0
24,8.0,4.0,11.0,0.0,86.0
25,8.0,4.0,11.0,1.0,973.0
26,8.0,4.0,11.0,2.0,532.0
27,8.0,4.0,11.0,3.0,331.0
28,8.0,4.0,11.0,4.0,274.0
29,8.0,4.0,11.0,5.0,129.0
30,8.0,5.0,11.0,0.0,51.0
31,8.0,5.0,11.0,1.0,695.0
32,8.0,5.0,11.0,2.0,385.0
33,8.0,5.0,11.0,3.0,222.0
34,8.0,5.0,11.0,4.0,189.0
35,8.0,5.0,11.0,5.0,63.0
36,8.0,6.0,11.0,0.0,19.0
37,8.0,6.0,11.0,1.0,189.0
38,8.0,6.0,11.0,2.0,98.0
39,8.0,6.0,11.0,3.0,82.0
40,8.0,6.0,11.0,4.0,69.0
41,8.0,6.0,11.0,5.0,27.0
42,8.0,7.0,11.0,0.0,42.0
43,8.0,7.0,11.0,1.0,424.0
44,8.0,7.0,11.0,2.0,228.0
45,8.0,7.0,11.0,3.0,138.0
46,8.0,7.0,11.0,4.0,100.0
47,8.0,7.0,11.0,5.0,29.0
48,8.0,8.0,11.0,0.0,20.0
49,8.0,8.0,11.0,1.0,299.0
50,8.0,8.0,11.0,2.0,110.0
51,8.0,8.0,11.0,3.0,43.0
52,8.0,8.0,11.0,4.0,40.0
53,8.0,8.0,11.0,5.0,9.0
54,8.0,9.0,11.0,0.0,82.0
55,8.0,9.0,11.0,1.0,957.0
56,8.0,9.0,11.0,2.0,497.0
57,8.0,9.0,11.0,3.0,221.0
58,8.0,9.0,11.0,4.0,152.0
59,8.0,9.0,11.0,5.0,42.0
0,8.0,0.0,21.0,0.0,103.0
1,8.0,0.0,21.0,1.0,104.0
2,8.0,0.0,21.0,2.0,107.0
3,8.0,0.0,21.0,3.0,106.0
4,8.0,0.0,21.0,4.0,116.0
5,8.0,0.0,21.0,5.0,111.0
6,8.0,0.0,21.0,6.0,83.0
7,8.0,1.0,21.0,0.0,117.0
8,8.0,1.0,21.0,1.0,132.0
9,8.0,1.0,21.0,2.0,141.0
10,8.0,1.0,21.0,3.0,136.0
11,8.0,1.0,21.0,4.0,155.0
12,8.0,1.0,21.0,5.0,155.0
13,8.0,1.0,21.0,6.0,130.0
14,8.0,2.0,21.0,0.0,112.0
15,8.0,2.0,21.0,1.0,115.0
16,8.0,2.0,21.0,2.0,129.0
17,8.0,2.0,21.0,3.0,128.0
18,8.0,2.0,21.0,4.0,148.0
19,8.0,2.0,21.0,5.0,173.0
20,8.0,2.0,21.0,6.0,146.0
21,8.0,3.0,21.0,0.0,58.0
22,8.0,3.0,21.0,1.0,62.0
23,8.0,3.0,21.0,2.0,74.0
24,8.0,3.0,21.0,3.0,72.0
25,8.0,3.0,21.0,4.0,89.0
26,8.0,3.0,21.0,5.0,132.0
27,8.0,3.0,21.0,6.0,103.0
28,8.0,4.0,21.0,0.0,278.0
29,8.0,4.0,21.0,1.0,284.0
30,8.0,4.0,21.0,2.0,324.0
31,8.0,4.0,21.0,3.0,313.0
32,8.0,4.0,21.0,4.0,367.0
33,8.0,4.0,21.0,5.0,454.0
34,8.0,4.0,21.0,6.0,349.0
35,8.0,5.0,21.0,0.0,212.0
36,8.0,5.0,21.0,1.0,221.0
37,8.0,5.0,21.0,2.0,232.0
38,8.0,5.0,21.0,3.0,230.0
39,8.0,5.0,21.0,4.0,253.0
40,8.0,5.0,21.0,5.0,272.0
41,8.0,5.0,21.0,6.0,241.0
42,8.0,6.0,21.0,0.0,57.0
43,8.0,6.0,21.0,1.0,60.0
44,8.0,6.0,21.0,2.0,67.0
45,8.0,6.0,21.0,3.0,66.0
46,8.0,6.0,21.0,4.0,86.0
47,8.0,6.0,21.0,5.0,96.0
48,8.0,6.0,21.0,6.0,70.0
49,8.0,7.0,21.0,0.0,125.0
50,8.0,7.0,21.0,1.0,132.0
51,8.0,7.0,21.0,2.0,138.0
52,8.0,7.0,21.0,3.0,140.0
53,8.0,7.0,21.0,4.0,154.0
54,8.0,7.0,21.0,5.0,176.0
55,8.0,7.0,21.0,6.0,138.0
56,8.0,8.0,21.0,0.0,54.0
57,8.0,8.0,21.0,1.0,57.0
58,8.0,8.0,21.0,2.0,60.0
59,8.0,8.0,21.0,3.0,62.0
60,8.0,8.0,21.0,4.0,90.0
61,8.0,8.0,21.0,5.0,125.0
62,8.0,8.0,21.0,6.0,85.0
63,8.0,9.0,21.0,0.0,248.0
64,8.0,9.0,21.0,1.0,253.0
65,8.0,9.0,21.0,2.0,274.0
66,8.0,9.0,21.0,3.0,270.0
67,8.0,9.0,21.0,4.0,298.0
68,8.0,9.0,21.0,5.0,355.0
69,8.0,9.0,21.0,6.0,299.0
0,8.0,0.0,22.0,0.0,2656370.0
1,8.0,0.0,22.0,1.0,2760350.0
2,8.0,0.0,22.0,2.0,2950270.0
3,8.0,0.0,22.0,3.0,2902950.0
4,8.0,0.0,22.0,4.0,3527210.0
5,8.0,0.0,22.0,5.0,3958600.0
6,8.0,0.0,22.0,6.0,2914540.0
7,8.0,1.0,22.0,0.0,3272970.0
8,8.0,1.0,22.0,1.0,3537900.0
9,8.0,1.0,22.0,2.0,4098080.0
10,8.0,1.0,22.0,3.0,3834190.0
11,8.0,1.0,22.0,4.0,4631640.0
12,8.0,1.0,22.0,5.0,5477250.0
13,8.0,1.0,22.0,6.0,4290220.0
14,8.0,2.0,22.0,0.0,3036730.0
15,8.0,2.0,22.0,1.0,3154200.0
16,8.0,2.0,22.0,2.0,3598650.0
17,8.0,2.0,22.0,3.0,3645270.0
18,8.0,2.0,22.0,4.0,4525570.0
19,8.0,2.0,22.0,5.0,5519220.0
20,8.0,2.0,22.0,6.0,4201220.0
21,8.0,3.0,22.0,0.0,1836130.0
22,8.0,3.0,22.0,1.0,1984570.0
23,8.0,3.0,22.0,2.0,2383370.0
24,8.0,3.0,22.0,3.0,2243000.0
25,8.0,3.0,22.0,4.0,2963640.0
26,8.0,3.0,22.0,5.0,4787710.0
27,8.0,3.0,22.0,6.0,3683110.0
28,8.0,4.0,22.0,0.0,2359750.0
29,8.0,4.0,22.0,1.0,2531440.0
30,8.0,4.0,22.0,2.0,3001240.0
31,8.0,4.0,22.0,3.0,2927080.0
32,8.0,4.0,22.0,4.0,3720720.0
33,8.0,4.0,22.0,5.0,4732130.0
34,8.0,4.0,22.0,6.0,3397300.0
35,8.0,5.0,22.0,0.0,2381910.0
36,8.0,5.0,22.0,1.0,2501800.0
37,8.0,5.0,22.0,2.0,2707890.0
38,8.0,5.0,22.0,3.0,2608370.0
39,8.0,5.0,22.0,4.0,3114430.0
40,8.0,5.0,22.0,5.0,3590980.0
41,8.0,5.0,22.0,6.0,3207910.0
42,8.0,6.0,22.0,0.0,1278700.0
43,8.0,6.0,22.0,1.0,1400130.0
44,8.0,6.0,22.0,2.0,1542220.0
45,8.0,6.0,22.0,3.0,1505160.0
46,8.0,6.0,22.0,4.0,1993150.0
47,8.0,6.0,22.0,5.0,2269420.0
48,8.0,6.0,22.0,6.0,1633420.0
49,8.0,7.0,22.0,0.0,1859610.0
50,8.0,7.0,22.0,1.0,2032470.0
51,8.0,7.0,22.0,2.0,2150440.0
52,8.0,7.0,22.0,3.0,2159380.0
53,8.0,7.0,22.0,4.0,2568270.0
54,8.0,7.0,22.0,5.0,3315520.0
55,8.0,7.0,22.0,6.0,2468890.0
56,8.0,8.0,22.0,0.0,1954670.0
57,8.0,8.0,22.0,1.0,2048850.0
58,8.0,8.0,22.0,2.0,2191190.0
59,8.0,8.0,22.0,3.0,2281200.0
60,8.0,8.0,22.0,4.0,3375890.0
61,8.0,8.0,22.0,5.0,4546720.0
62,8.0,8.0,22.0,6.0,2882640.0
63,8.0,9.0,22.0,0.0,2240880.0
64,8.0,9.0,22.0,1.0,2229170.0
65,8.0,9.0,22.0,2.0,2591820.0
66,8.0,9.0,22.0,3.0,2472770.0
67,8.0,9.0,22.0,4.0,2958250.0
68,8.0,9.0,22.0,5.0,3942160.0
69,8.0,9.0,22.0,6.0,3318330.0
0,9.0,0.0,4.0,0.0,58.6
1,9.0,0.0,4.0,1.0,41.4
2,9.0,1.0,4.0,0.0,72.7
3,9.0,1.0,4.0,1.0,27.3
4,9.0,2.0,4.0,0.0,55.7
5,9.0,2.0,4.0,1.0,44.3
6,9.0,3.0,4.0,0.0,49.2
7,9.0,3.0,4.0,1.0,50.8
8,9.0,4.0,4.0,0.0,39.7
9,9.0,4.0,4.0,1.0,60.3
10,9.0,5.0,4.0,0.0,42.6
11,9.0,5.0,4.0,1.0,57.4
12,9.0,6.0,4.0,0.0,69.3
13,9.0,6.0,4.0,1.0,30.7
14,9.0,7.0,4.0,0.0,49.4
15,9.0,7.0,4.0,1.0,50.6
16,9.0,8.0,4.0,0.0,65.6
17,9.0,8.0,4.0,1.0,34.4
18,9.0,9.0,4.0,0.0,38.6
19,9.0,9.0,4.0,1.0,61.4
0,9.0,0.0,32.0,0.0,195580.0
1,9.0,0.0,32.0,1.0,197930.0
2,9.0,0.0,32.0,2.0,6617460.0
3,9.0,0.0,32.0,3.0,3357210.0
4,9.0,0.0,32.0,4.0,15259080.0
5,9.0,0.0,32.0,5.0,4870140.0
6,9.0,1.0,32.0,0.0,582410.0
7,9.0,1.0,32.0,1.0,405670.0
8,9.0,1.0,32.0,2.0,13209670.0
9,9.0,1.0,32.0,3.0,5977770.0
10,9.0,1.0,32.0,4.0,14250630.0
11,9.0,1.0,32.0,5.0,2839210.0
12,9.0,2.0,32.0,0.0,118740.0
13,9.0,2.0,32.0,1.0,4910.0
14,9.0,2.0,32.0,2.0,9113220.0
15,9.0,2.0,32.0,3.0,3011700.0
16,9.0,2.0,32.0,4.0,13196770.0
17,9.0,2.0,32.0,5.0,3494950.0
18,9.0,3.0,32.0,0.0,76110.0
19,9.0,3.0,32.0,1.0,10270.0
20,9.0,3.0,32.0,2.0,9320540.0
21,9.0,3.0,32.0,3.0,6453490.0
22,9.0,3.0,32.0,4.0,16419150.0
23,9.0,3.0,32.0,5.0,2643810.0
24,9.0,4.0,32.0,0.0,7560.0
25,9.0,4.0,32.0,1.0,4448390.0
26,9.0,4.0,32.0,2.0,9067220.0
27,9.0,4.0,32.0,3.0,11542780.0
28,9.0,4.0,32.0,4.0,12973600.0
29,9.0,4.0,32.0,5.0,2138880.0
30,9.0,5.0,32.0,0.0,2390.0
31,9.0,5.0,32.0,1.0,2045310.0
32,9.0,5.0,32.0,2.0,7552420.0
33,9.0,5.0,32.0,3.0,6025930.0
34,9.0,5.0,32.0,4.0,13180710.0
35,9.0,5.0,32.0,5.0,2377500.0
36,9.0,6.0,32.0,0.0,657920.0
37,9.0,6.0,32.0,1.0,0.0
38,9.0,6.0,32.0,2.0,141790.0
39,9.0,6.0,32.0,3.0,370160.0
40,9.0,6.0,32.0,4.0,5442790.0
41,9.0,6.0,32.0,5.0,4711210.0
42,9.0,7.0,32.0,0.0,364250.0
43,9.0,7.0,32.0,1.0,1623590.0
44,9.0,7.0,32.0,2.0,5711880.0
45,9.0,7.0,32.0,3.0,3761950.0
46,9.0,7.0,32.0,4.0,7786510.0
47,9.0,7.0,32.0,5.0,2465640.0
48,9.0,8.0,32.0,0.0,585700.0
49,9.0,8.0,32.0,1.0,40210.0
50,9.0,8.0,32.0,2.0,301760.0
51,9.0,8.0,32.0,3.0,308820.0
52,9.0,8.0,32.0,4.0,4059170.0
53,9.0,8.0,32.0,5.0,6024720.0
54,9.0,9.0,32.0,0.0,109260.0
55,9.0,9.0,32.0,1.0,2504170.0
56,9.0,9.0,32.0,2.0,8585270.0
57,9.0,9.0,32.0,3.0,9674340.0
58,9.0,9.0,32.0,4.0,9747880.0
59,9.0,9.0,32.0,5.0,1347580.0
0,9.0,0.0,31.0,0.0,3.0
1,9.0,0.0,31.0,1.0,12.0
2,9.0,0.0,31.0,2.0,324.0
3,9.0,0.0,31.0,3.0,120.0
4,9.0,0.0,31.0,4.0,343.0
5,9.0,0.0,31.0,5.0,85.0
6,9.0,1.0,31.0,0.0,28.0
7,9.0,1.0,31.0,1.0,22.0
8,9.0,1.0,31.0,2.0,670.0
9,9.0,1.0,31.0,3.0,263.0
10,9.0,1.0,31.0,4.0,469.0
11,9.0,1.0,31.0,5.0,68.0
12,9.0,2.0,31.0,0.0,1.0
13,9.0,2.0,31.0,1.0,0.0
14,9.0,2.0,31.0,2.0,414.0
15,9.0,2.0,31.0,3.0,134.0
16,9.0,2.0,31.0,4.0,450.0
17,9.0,2.0,31.0,5.0,42.0
18,9.0,3.0,31.0,0.0,1.0
19,9.0,3.0,31.0,1.0,1.0
20,9.0,3.0,31.0,2.0,366.0
21,9.0,3.0,31.0,3.0,254.0
22,9.0,3.0,31.0,4.0,493.0
23,9.0,3.0,31.0,5.0,44.0
24,9.0,4.0,31.0,0.0,0.0
25,9.0,4.0,31.0,1.0,662.0
26,9.0,4.0,31.0,2.0,951.0
27,9.0,4.0,31.0,3.0,1187.0
28,9.0,4.0,31.0,4.0,1513.0
29,9.0,4.0,31.0,5.0,286.0
30,9.0,5.0,31.0,0.0,0.0
31,9.0,5.0,31.0,1.0,81.0
32,9.0,5.0,31.0,2.0,410.0
33,9.0,5.0,31.0,3.0,457.0
34,9.0,5.0,31.0,4.0,603.0
35,9.0,5.0,31.0,5.0,138.0
36,9.0,6.0,31.0,0.0,23.0
37,9.0,6.0,31.0,1.0,0.0
38,9.0,6.0,31.0,2.0,8.0
39,9.0,6.0,31.0,3.0,16.0
40,9.0,6.0,31.0,4.0,203.0
