,name,latitude,longitude,address
251,레인보우마카롱 서울홍대점,37.5535678,126.9219880,서울 마포구 홍익로3길 19
252,파리바게뜨 성산행복점,37.5611858,126.9057607,서울 마포구 월드컵로 148 마포구청역 4번출구 에서 합정역 방향300m
253,아프로푸드,37.5390375,126.9524600,서울 마포구 새창로 52 101동 101호
254,안토니베이커리,37.5476840,126.9594054,서울 마포구 효창목길 13
255,빵사랑,37.5679197,126.9079482,서울 마포구 월드컵북로 185 1층 (성산동)
256,the그리니치,37.5465924,126.9243425,서울 마포구 독막로18길 5
257,스마일 찹쌀꽈배기,37.5699029,126.9044562,"서울 마포구 월드컵북로 224 1층 111,112호"
258,브레드베리,37.5696705,126.9031117,서울 마포구 월드컵북로 233
259,장롱마카롱,37.5544796,126.9016348,서울 마포구 희우정로 104
260,빠넷빠베,37.5437023,126.9517454,
261,앰퍼샌드,37.5482832,126.9121279,서울 마포구 양화로 26 B 103호
262,"그래,좋아",37.5589732,126.9007089,서울 마포구 방울내로 44 1층
263,heur e du gouter,37.5517370,126.9200915,서울 마포구 잔다리로 30-26
264,통밀나루,37.5682553,126.8972733,서울 마포구 월드컵로 240
265,눈꽃내리는제과점,37.5475022,126.9575506,서울 마포구 마포대로14길 34 1층
266,소굽제과,37.5529957,126.9043970,서울 마포구 망원로2길 106
267,예나니,37.5663958,126.9171283,서울 마포구 성미산로17길 112 1층
268,콧페야,37.5598743,126.9254227,서울 마포구 연희로1길 19
269,제이알푸드,37.5538052,126.9236530,서울 마포구 홍익로 10 서교푸르지오
270,럼앤바닐라,37.5589852,126.9244274,서울 마포구 양화로19길 22-25
271,호산나베이커리 공덕점,37.5492068,126.9582310,서울 마포구 만리재로7길 23
272,브레드도우,37.5543877,126.9337433,서울 마포구 신촌로14안길 11
273,베이커리카페 가연,37.5494892,126.9435410,서울 마포구 대흥로 112
274,감성호두,37.5554418,126.9361192,서울 마포구 신촌로 90
275,쁘띠레브,37.5850443,126.8798702,서울 마포구 월드컵북로 502
276,라임타임,37.5573673,126.9287937,서울 마포구 신촌로4길 11
277,루벤스,37.5531181,126.9255995,서울 마포구 와우산로 110
278,보리마을,37.5515008,126.9139502,서울 마포구 양화로 45
279,서울연인 공덕점,37.5446988,126.9500778,서울 마포구 마포대로 109
280,만쥬하나 상수역점,37.5479170,126.9227360,서울 마포구 독막로 85 상수역
281,잇브레드(EATBREAD),37.5564542,126.9251640,서울 마포구 어울마당로 137 서강빌딩
282,밀종베이커리,37.5651843,126.8984946,서울 마포구 월드컵로 235 마포 농수산물시장 다농마트 D-2
283,옥토버,37.5487017,126.9180085,서울 마포구 양화로6길 67
284,킹크로플 홈플러스 월드컵점,37.5682553,126.8972733,서울 마포구 월드컵로 240
285,원만쥬벌판,37.5494315,126.9128596,서울 마포구 양화로 33-1
286,케이씨크린트래이딩,37.5548230,126.9294603,서울 마포구 와우산로29길 8
287,구름빵베이커리,37.5495553,126.9448395,서울 마포구 백범로17길 55 메타빌 지하1층
288,츄로스토리 롯데시네마홍대점,37.5572510,126.9249991,서울 마포구 양화로 176
289,Romento cake,37.5503103,126.9238601,서울 마포구 와우산로14길 16
290,감성,37.5564825,126.9454989,서울 마포구 신촌로 180 지하
291,행복한베이커리&카페 6호점,37.5848573,126.8804663,서울 마포구 월드컵북로 494 푸르메재단넥슨어린이재활병원
292,미스터붕 영등포구청점,37.5437895,126.9372959,서울 마포구 토정로 241
293,바른빵집신촌점,37.5562526,126.9324675,서울 마포구 신촌로12길 4
294,마켓9단,37.5392534,126.9495262,서울 마포구 도화2길 30
295,쁘띠콜린느,37.5439865,126.9540488,서울 마포구 백범로 205
296,부흥상회,37.5801078,126.8889824,서울 마포구 월드컵북로 402
297,Good Bakery,37.5544105,126.9352708,서울 마포구 서강로 133 1층 일부 (노고산동)
298,훈스팩토리,37.5490622,126.9466158,서울 마포구 백범로25길 63 삼성래미안상가 109
299,라바치치,37.5518499,126.9216649,서울 마포구 어울마당로 76-1
