,name,latitude,longitude,address
279,미도리,37.5622509,126.9255542,서울 마포구 동교로46길 16 지하1층
280,사이,37.5559401,126.9112545,서울 마포구 월드컵로14길 12 1층
281,하카타돈코츠라멘 유타로,37.5820946,126.8889605,서울 마포구 월드컵북로54길 25 푸르지오시티 S-city B110호
282,여우골초밥 마포점,37.5390278,126.9476439,서울 마포구 삼개로 15
283,하나킨,37.5607192,126.9246874,서울 마포구 동교로32길 8 1층
284,선향정샤브샤브.공덕점,37.5449544,126.9507614,서울 마포구 마포대로 109 롯데캐슬프레지던트 지2층 B206호
285,아카사니,37.5639446,126.9264962,서울 마포구 동교로 278 1층
286,음 세이로무시,37.5785265,126.8949775,서울 마포구 매봉산로2길 15 2층 201호
287,라멘 무메이,37.5588753,126.9228843,서울 마포구 동교로27길 12
288,카츠오우 공덕점,37.5472732,126.9543396,서울 마포구 마포대로10길 11 1층
289,일상유부,37.5605071,126.9042014,서울 마포구 방울내로 80 1F
290,한,37.5771943,126.8932016,서울 마포구 월드컵북로 352-6 1층
291,별그리는바다,37.5491421,126.9194510,서울 마포구 어울마당로5길 17 1층
292,키즈나,37.5561368,126.9262028,서울 마포구 와우산로29바길 6 지층
293,아츠미,37.5436869,126.9365946,서울 마포구 토정로18길 11 레미안상가 B2동 112호
294,마루돈까스,37.5492499,126.9151874,서울 마포구 양화로6길 17
295,천하의문타로,37.5573261,126.9207648,서울 마포구 월드컵북로4길 19 1층
296,신조이자카야,37.5416551,126.9514208,서울 마포구 도화길 50-12 1층
297,사카나초밥,37.5448945,126.9476727,서울 마포구 백범로 152 파크자이 102동 19호 파크자이
298,교꾸스시,37.5411872,126.9449516,서울 마포구 토정로37길 19 1F 교꾸스시
299,하꼬,37.5459756,126.9221515,서울 마포구 와우산로3길 15 1층
